,short_sentence_index
2643,1258
2644,1258
2645,1581
2646,1581
2647,1258
2648,65
2649,2360
2650,1477
2651,1581
2652,112
2653,119
2654,766
2655,3256
2656,65
2657,42443
2658,3256
2659,766
2660,65
2661,3256
2662,1258
2663,1581
2664,3256
2665,3969
2666,3831
2667,1739
2668,1258
2669,1258
2670,1581
2671,3256
2672,65
2673,1581
2674,6566
2675,766
2676,10226
2677,42443
2678,766
2679,65
2680,766
2681,766
2682,766
2683,65
2684,6566
2685,766
2686,1477
2687,1477
2688,1477
2689,3969
2690,65
2691,3256
2692,2360
2693,1581
2694,42443
2695,1258
2696,1258
2697,1581
2698,1477
2699,2360
2700,112
2701,3256
2702,1739
2703,1477
2704,1258
2705,766
2706,3969
2707,2360
2708,119
2709,6566
2710,112
2711,1477
2712,65
2713,1258
2714,3256
2715,65
2716,119
2717,3831
2718,65
2719,1477
2720,3969
2721,1258
2722,1581
2723,766
2724,3256
2725,1739
2726,1258
2727,3256
2728,1477
2729,3256
2730,112
2731,65
2732,766
2733,112
2734,766
2735,766
2736,766
2737,1258
2738,112
2739,65
2740,1258
2741,3256
2742,3969
2743,766
2744,766
2745,1739
2746,3256
2747,1581
2748,65
2749,1258
2750,119
2751,1581
2752,3256
2753,1581
2754,766
2755,3256
2756,766
2757,119
2758,1258
2759,1258
2760,2360
2761,65
2762,3256
2763,766
2764,1739
2765,112
2766,1258
2767,65
2768,10226
2769,766
2770,1258
2771,1581
2772,1398
2773,3256
2774,1581
2775,1477
2776,766
2777,1581
2778,766
2779,1581
2780,1581
2781,112
2782,119
2783,1477
2784,1581
2785,1581
2786,1477
2787,1477
2788,1477
2789,1477
2790,1477
2791,1477
2792,1477
2793,1477
2794,1477
2795,1477
2796,1477
2797,1477
2798,1477
2799,1477
2800,1477
2801,1477
2802,1477
2803,110
2804,1258
2805,1477
2806,1581
2807,1581
2808,112
2809,3256
2810,1258
2811,3256
2812,2360
2813,1739
2814,1581
2815,1581
2816,766
2817,766
2818,1581
2819,766
2820,1258
2821,766
2822,112
2823,766
2824,3969
2825,42443
2826,65
2827,3969
2828,1581
2829,1477
2830,112
2831,65
2832,1477
2833,10226
2834,1258
2835,119
2836,3256
2837,766
2838,766
2839,3256
2840,766
2841,65
2842,3256
2843,1581
2844,65
2845,119
2846,1477
2847,1477
2848,1477
2849,1581
2850,1398
2851,3256
2852,1477
2853,1477
2854,1477
2855,1477
2856,1477
2857,1477
2858,1477
2859,1477
2860,1477
2861,1477
2862,1477
2863,1477
2864,1581
2865,1477
2866,1477
2867,1477
2868,1477
2869,1739
2870,65
2871,1581
2872,1477
2873,766
2874,1581
2875,1581
2876,65
2877,10226
2878,1739
2879,119
2880,1396
2881,1739
2882,2360
2883,110
2884,10226
2885,766
2886,766
2887,766
2888,766
2889,1396
2890,3256
2891,766
2892,1398
2893,1581
2894,2360
2895,1581
2896,1258
2897,1258
2898,1739
2899,65
2900,1581
2901,1739
2902,1477
2903,65
2904,1739
2905,1581
2906,766
2907,1581
2908,65
2909,766
2910,766
2911,112
2912,3256
2913,1581
2914,3256
2915,766
2916,65
2917,10226
2918,65
2919,65
2920,65
2921,1258
2922,3969
2923,766
2924,42443
2925,766
2926,119
2927,766
2928,1581
2929,1581
2930,766
2931,1258
2932,110
2933,65
2934,119
2935,65
2936,1581
2937,1258
2938,3969
2939,112
2940,1258
2941,3256
2942,65
2943,2360
2944,3256
2945,1477
2946,1477
2947,3969
2948,1396
2949,1739
2950,1581
2951,119
2952,1477
2953,766
2954,65
2955,3256
2956,1258
2957,10226
2958,119
2959,766
2960,2360
2961,10226
2962,2360
2963,1477
2964,1477
2965,1477
2966,1477
2967,1477
2968,1581
2969,3969
2970,119
2971,1477
2972,1477
2973,1396
2974,3969
2975,1477
2976,65
2977,112
2978,3256
2979,65
2980,65
2981,3256
2982,1477
2983,42443
2984,1581
2985,3969
2986,766
2987,1739
2988,110
2989,1477
2990,65
2991,1581
2992,3256
2993,1258
2994,1581
2995,766
2996,766
2997,1581
2998,1477
2999,1477
3000,1477
3001,1477
3002,1477
3003,3256
3004,1477
3005,1396
3006,42443
3007,1477
3008,1477
3009,1477
3010,1477
3011,1477
3012,1477
3013,1477
3014,1477
3015,1477
3016,1477
3017,1477
3018,1477
3019,1477
3020,1477
3021,1477
3022,1477
3023,1477
3024,1477
3025,1477
3026,1477
3027,1477
3028,1477
3029,1477
3030,1477
3031,1477
3032,1477
3033,1477
3034,1477
3035,1477
3036,1477
3037,1477
3038,1477
3039,1477
3040,1477
3041,1477
3042,1477
3043,1477
3044,1477
3045,1477
3046,1477
3047,1477
3048,1477
3049,1477
3050,1477
3051,1477
3052,1477
3053,1477
3054,1477
3055,1477
3056,1477
3057,1477
3058,1477
3059,1477
3060,1477
3061,65
3062,1258
3063,1258
3064,65
3065,1581
3066,3256
3067,119
3068,766
3069,1258
3070,65
3071,3256
3072,3256
3073,119
3074,3256
3075,65
3076,119
3077,1581
3078,65
3079,1477
3080,1477
3081,1477
3082,1477
3083,1477
3084,1477
3085,1477
3086,1477
3087,1477
3088,1477
3089,1477
3090,1258
3091,10226
3092,1477
3093,1477
3094,1477
3095,1477
3096,1477
3097,1477
3098,1477
3099,1477
3100,1477
3101,1477
3102,1477
3103,1477
3104,65
3105,1581
3106,1477
3107,1477
3108,766
3109,1398
3110,766
3111,119
3112,2360
3113,3969
3114,65
3115,1477
3116,1477
3117,119
3118,1581
3119,3831
3120,3256
3121,1581
3122,1477
3123,1477
3124,1477
3125,1477
3126,1477
3127,1477
3128,1477
3129,1477
3130,1477
3131,1477
3132,1477
3133,1477
3134,1477
3135,65
3136,1477
3137,1477
3138,1477
3139,1477
3140,1477
3141,1477
3142,766
3143,1581
3144,766
3145,1258
3146,1258
3147,6566
3148,112
3149,3256
3150,1581
3151,766
3152,119
3153,1581
3154,65
3155,1258
3156,65
3157,65
3158,1398
3159,1739
3160,1581
3161,10226
3162,1581
3163,1477
3164,1477
3165,3256
3166,1739
3167,1477
3168,1477
3169,1581
3170,1258
3171,1258
3172,1477
3173,1477
3174,65
3175,766
3176,3256
3177,3256
3178,766
3179,1477
3180,119
3181,1581
3182,1477
3183,1739
3184,2360
3185,3256
3186,1477
3187,1477
3188,1477
3189,1477
3190,1477
3191,65
3192,110
3193,1477
3194,1477
3195,1396
3196,766
3197,1258
3198,1477
3199,1477
3200,1477
3201,1477
3202,1477
3203,1581
3204,1581
3205,1477
3206,1477
3207,1477
3208,1477
3209,766
3210,1581
3211,1581
3212,1258
3213,1477
3214,1477
3215,65
3216,1581
3217,1258
3218,1477
3219,1477
3220,1477
3221,1477
3222,1477
3223,1477
3224,1477
3225,1477
3226,1258
3227,1739
3228,766
3229,1477
3230,10226
3231,182903
3232,766
3233,766
3234,119
3235,10226
3236,2360
3237,1477
3238,1581
3239,65
3240,1258
3241,1581
3242,766
3243,65
3244,766
3245,119
3246,1258
3247,1477
3248,3256
3249,1477
3250,1477
3251,1477
3252,766
3253,65
3254,3969
3255,3256
3256,1477
3257,2360
3258,1477
3259,1477
3260,1477
3261,1477
3262,1477
3263,3256
3264,1258
3265,766
3266,65
3267,3256
3268,1258
3269,112
3270,2360
3271,112
3272,1477
3273,1477
3274,1477
3275,1477
3276,1477
3277,1477
3278,1477
3279,1477
3280,1477
3281,1258
3282,1258
3283,1477
3284,1477
3285,1477
3286,3831
3287,1739
3288,1477
3289,1477
3290,1477
3291,1477
3292,1477
3293,1477
3294,1477
3295,1477
3296,1477
3297,1477
3298,1396
3299,1477
3300,1396
3301,1396
3302,1477
3303,1477
3304,1477
3305,1258
3306,1477
3307,1477
3308,1477
3309,1477
3310,1477
3311,1477
3312,1477
3313,1477
3314,1477
3315,1477
3316,1477
3317,1477
3318,3256
3319,1258
3320,1477
3321,119
3322,1477
3323,1477
3324,1477
3325,1477
3326,1581
3327,1477
3328,1477
3329,1477
3330,1739
3331,1581
3332,1477
3333,1477
3334,1477
3335,1477
3336,1477
3337,1477
3338,65
3339,119
3340,119
3341,1477
3342,65
3343,1581
3344,766
3345,119
3346,1477
3347,1477
3348,1477
3349,1258
3350,112
3351,10226
3352,1581
3353,766
3354,1581
3355,10226
3356,112
3357,1581
3358,65
3359,766
3360,766
3361,1581
3362,1581
3363,112
3364,1581
3365,1258
3366,1477
3367,1477
3368,1477
3369,1477
3370,1477
3371,112
3372,1581
3373,10226
3374,10226
3375,1477
3376,766
3377,1477
3378,1477
3379,1477
3380,1477
3381,1477
3382,1477
3383,1477
3384,1477
3385,1477
3386,1477
3387,1477
3388,1477
3389,1477
3390,1477
3391,1477
3392,1477
3393,1477
3394,1477
3395,1477
3396,1477
3397,119
3398,1477
3399,1477
3400,1477
3401,1477
3402,1477
3403,1477
3404,1477
3405,1477
3406,1396
3407,1477
3408,1477
3409,1477
3410,1477
3411,1477
3412,119
3413,1477
3414,1477
3415,1477
3416,3969
3417,2360
3418,1477
3419,1477
3420,766
3421,1739
3422,1258
3423,1477
3424,1477
3425,1477
3426,1477
3427,1739
3428,1477
3429,1477
3430,1477
3431,1477
3432,1477
3433,1396
3434,3831
3435,1258
3436,112
3437,3256
3438,1581
3439,1581
3440,3256
3441,119
3442,2360
3443,766
3444,1258
3445,119
3446,1396
3447,766
3448,1258
3449,1258
3450,1258
3451,119
3452,3256
3453,766
3454,1258
3455,766
3456,1477
3457,1739
3458,1477
3459,766
3460,1477
3461,1477
3462,1477
3463,1477
3464,1477
3465,1477
3466,119
3467,1581
3468,766
3469,1739
3470,1581
3471,1258
3472,119
3473,1581
3474,1739
3475,1396
3476,1739
3477,1398
3478,766
3479,1477
3480,1477
3481,1477
3482,1477
3483,1477
3484,1477
3485,1477
3486,1477
3487,1477
3488,1581
3489,1477
3490,1477
3491,1581
3492,1477
3493,3969
3494,1477
3495,766
3496,1258
3497,1739
3498,766
3499,10226
3500,3256
3501,1477
3502,6566
3503,1258
3504,3256
3505,1396
3506,1258
3507,1581
3508,65
3509,1477
3510,1477
3511,1258
3512,119
3513,1396
3514,3256
3515,1477
3516,1477
3517,1477
3518,1581
3519,766
3520,1477
3521,1477
3522,1477
3523,1477
3524,119
3525,1258
3526,10226
3527,3256
3528,3256
3529,1477
3530,1258
3531,1396
3532,2360
3533,1258
3534,1258
3535,1258
3536,119
3537,110
3538,766
3539,1477
3540,1258
3541,1477
3542,1581
3543,1258
3544,1477
3545,1258
3546,1477
3547,65
3548,1477
3549,65
3550,1477
3551,1477
3552,1477
3553,1477
3554,3969
3555,1258
3556,119
3557,119
3558,1581
3559,766
3560,1396
3561,1739
3562,766
3563,1477
3564,1477
3565,1477
3566,112
3567,1477
3568,119
3569,3256
3570,1477
3571,766
3572,2360
3573,2360
3574,766
3575,110
3576,112
3577,112
3578,1581
3579,1739
3580,766
3581,10226
3582,1739
3583,2360
3584,42443
3585,3831
3586,10226
3587,112
3588,3256
3589,10226
3590,1581
3591,65
3592,10226
3593,1258
3594,1258
3595,766
3596,766
3597,1581
3598,65
3599,1477
3600,1581
3601,10226
3602,1258
3603,766
3604,766
3605,1581
3606,3256
3607,766
3608,1258
3609,1739
3610,112
3611,766
3612,766
3613,1477
3614,112
3615,1477
3616,65
3617,42443
3618,1739
3619,3256
3620,1581
3621,3256
3622,3256
3623,1739
3624,766
3625,1258
3626,766
3627,1477
3628,1477
3629,1477
3630,1477
3631,1477
3632,3256
3633,766
3634,1258
3635,1258
3636,766
3637,1477
3638,1477
3639,119
3640,1258
3641,3256
3642,3256
3643,7354
3644,65
3645,3256
3646,766
3647,119
3648,1258
3649,3256
3650,766
3651,1477
3652,1477
3653,1477
3654,119
3655,2360
3656,3256
3657,1739
3658,65
3659,1258
3660,1581
3661,1477
3662,1477
3663,766
3664,3256
3665,1477
3666,1477
3667,1477
3668,1477
3669,1477
3670,1739
3671,1477
3672,1477
3673,1477
3674,3256
3675,766
3676,766
3677,1477
3678,1739
3679,3969
3680,1581
3681,3256
3682,1581
3683,119
3684,1581
3685,1477
3686,1258
3687,1581
3688,65
3689,1581
3690,766
3691,766
3692,119
3693,112
3694,1258
3695,3969
3696,3256
3697,112
3698,1581
3699,1258
3700,119
3701,2360
3702,3256
3703,766
3704,1258
3705,1581
3706,766
3707,3969
3708,1581
3709,65
3710,1477
3711,3256
3712,65
3713,766
3714,1581
3715,119
3716,3256
3717,1581
3718,1258
3719,766
3720,766
3721,119
3722,1477
3723,1477
3724,3256
3725,119
3726,2360
3727,1258
3728,1477
3729,1477
3730,1477
3731,65
3732,1477
3733,1477
3734,110
3735,1477
3736,1477
3737,1477
3738,1477
3739,112
3740,65
3741,1581
3742,1581
3743,1581
3744,119
3745,119
3746,1396
3747,2360
3748,1258
3749,3256
3750,1581
3751,119
3752,65
3753,766
3754,1477
3755,3256
3756,65
3757,65
3758,1258
3759,65
3760,3256
3761,1258
3762,1396
3763,1739
3764,3256
3765,1477
3766,1739
3767,1477
3768,1581
3769,3256
3770,1477
3771,1477
3772,1477
3773,1477
3774,1477
3775,1477
3776,1477
3777,1477
3778,1477
3779,1477
3780,1477
3781,1477
3782,1477
3783,1477
3784,1739
3785,766
3786,1581
3787,3256
3788,1477
3789,1739
3790,3256
3791,1258
3792,110
3793,1739
3794,65
3795,119
3796,119
3797,65
3798,119
3799,1477
3800,1581
3801,1258
3802,1739
3803,1258
3804,1477
3805,766
3806,1581
3807,1581
3808,112
3809,1477
3810,1477
3811,1477
3812,1477
3813,1477
3814,1477
3815,1477
3816,1477
3817,1477
3818,1477
3819,1477
3820,1477
3821,1477
3822,1477
3823,1477
3824,1477
3825,1477
3826,1477
3827,1477
3828,1477
3829,1477
3830,1477
3831,1477
3832,3256
3833,3969
3834,1258
3835,1581
3836,1581
3837,1581
3838,1581
3839,3831
3840,2360
3841,3256
3842,119
3843,65
3844,1581
3845,1581
3846,65
3847,1258
3848,766
3849,1581
3850,1258
3851,3256
3852,112
3853,1581
3854,1477
3855,1258
3856,1581
3857,766
3858,1258
3859,1477
3860,1581
3861,766
3862,766
3863,1739
3864,3256
3865,2360
3866,1739
3867,3969
3868,1581
3869,1477
3870,1477
3871,112
3872,65
3873,65
3874,119
3875,1581
3876,2360
3877,1581
3878,112
3879,1581
3880,112
3881,1258
3882,1396
3883,1396
3884,766
3885,65
3886,1739
3887,65
3888,65
3889,1258
3890,1258
3891,65
3892,3256
3893,1477
3894,1477
3895,119
3896,1258
3897,65
3898,1739
3899,3256
3900,766
3901,1258
3902,6566
3903,1581
3904,10226
3905,1477
3906,1581
3907,3256
3908,1581
3909,1258
3910,1396
3911,1739
3912,3256
3913,1258
3914,3256
3915,1258
3916,3256
3917,1581
3918,1581
3919,3256
3920,119
3921,1581
3922,3256
3923,1739
3924,1581
3925,112
3926,3969
3927,1581
3928,1258
3929,65
3930,65
3931,766
3932,1258
3933,766
3934,3969
3935,1258
3936,112
3937,3256
3938,766
3939,1258
3940,1258
3941,1477
3942,1581
3943,1581
3944,1258
3945,3256
3946,1477
3947,3969
3948,119
3949,110
3950,2360
3951,1581
3952,3256
3953,1477
3954,3256
3955,1581
3956,65
3957,1396
3958,2360
3959,119
3960,1739
3961,1581
3962,112
3963,3969
3964,1739
3965,766
3966,3256
3967,1739
3968,65
3969,3256
3970,1581
3971,1258
3972,112
3973,10226
3974,766
3975,1396
3976,766
3977,1581
3978,1396
3979,1258
3980,112
3981,1739
3982,3256
3983,766
3984,65
3985,3256
3986,1581
3987,3831
3988,766
3989,1258
3990,10226
3991,1258
3992,1739
3993,65
3994,1581
3995,1258
3996,3969
3997,1581
3998,1258
3999,766
4000,3831
4001,65
4002,1581
4003,766
4004,766
4005,3256
4006,3969
4007,65
4008,766
4009,1258
4010,3969
4011,3969
4012,766
4013,1396
4014,119
4015,1581
4016,766
4017,119
4018,65
4019,766
4020,112
4021,65
4022,766
4023,65
4024,1581
4025,112
4026,766
4027,1739
4028,10226
4029,3969
4030,766
4031,1258
4032,1396
4033,1258
4034,112
4035,1739
4036,65
4037,3256
4038,119
4039,1581
4040,3831
4041,3256
4042,3256
4043,1396
4044,65
4045,766
4046,1258
4047,112
4048,1581
4049,1739
4050,2360
4051,2360
4052,3256
4053,119
4054,10226
4055,1258
4056,112
4057,1477
4058,1477
4059,1477
4060,1477
4061,3969
4062,1477
4063,1477
4064,1477
4065,1477
4066,1477
4067,1477
4068,1477
4069,1477
4070,1477
4071,3969
4072,1477
4073,1258
4074,766
4075,1477
4076,1477
4077,112
4078,1581
4079,766
4080,766
4081,65
4082,766
4083,3256
4084,1258
4085,112
4086,1477
4087,1477
4088,3256
4089,65
4090,65
4091,112
4092,3256
4093,3831
4094,112
4095,65
4096,1581
4097,1477
4098,1477
4099,1477
4100,1477
4101,1477
4102,1477
4103,1477
4104,1477
4105,1477
4106,1477
4107,1477
4108,3256
4109,119
4110,3969
4111,65
4112,112
4113,10226
4114,1477
4115,1396
4116,1396
4117,766
4118,1581
4119,766
4120,65
4121,766
4122,1477
4123,1477
4124,1258
4125,112
4126,1581
4127,3256
4128,65
4129,1581
4130,1258
4131,1258
4132,1739
4133,112
4134,65
4135,1477
4136,1477
4137,1581
4138,1477
4139,1477
4140,1477
4141,65
4142,1477
4143,1477
4144,1477
4145,1477
4146,1477
4147,1477
4148,1477
4149,1477
4150,1477
4151,1477
4152,3969
4153,10226
4154,65
4155,119
4156,1739
4157,1581
4158,1258
4159,1739
4160,65
4161,766
4162,1258
4163,1396
4164,119
4165,1581
4166,1477
4167,119
4168,1739
4169,766
4170,1739
4171,3256
4172,3256
4173,1581
4174,1739
4175,1477
4176,1258
4177,1258
4178,2360
4179,65
4180,1581
4181,3256
4182,1581
4183,766
4184,112
4185,1739
4186,1258
4187,3256
4188,1581
4189,119
4190,1258
4191,1258
4192,119
4193,1739
4194,65
4195,766
4196,3969
4197,65
4198,10226
4199,3256
4200,10226
4201,1258
4202,1477
4203,3256
4204,2360
4205,119
4206,766
4207,1258
4208,3969
4209,1739
4210,3256
4211,1739
4212,65
4213,119
4214,2360
4215,1477
4216,119
4217,3256
4218,65
4219,1258
4220,1477
4221,1477
4222,1477
4223,1477
4224,1477
4225,1477
4226,1477
4227,1477
4228,1477
4229,1477
4230,1477
4231,1477
4232,1477
4233,1477
4234,1477
4235,1477
4236,1477
4237,1477
4238,1477
4239,1477
4240,1477
4241,1477
4242,1477
4243,1581
4244,1258
4245,766
4246,1581
4247,766
4248,112
4249,65
4250,3969
4251,766
4252,3256
4253,1477
4254,1739
4255,1258
4256,119
4257,1581
4258,1739
4259,112
4260,112
4261,1396
4262,65
4263,766
4264,1581
4265,1258
4266,766
4267,1739
4268,112
4269,3256
4270,1739
4271,1739
4272,1581
4273,1581
4274,3256
4275,1739
4276,112
4277,1581
4278,766
4279,65
4280,766
4281,1581
4282,119
4283,3256
4284,1581
4285,1581
4286,112
4287,65
4288,1258
4289,112
4290,766
4291,1258
4292,3256
4293,65
4294,1739
4295,119
4296,119
4297,1258
4298,1581
4299,766
4300,3256
4301,112
4302,42443
4303,42443
4304,10226
4305,3256
4306,112
4307,10226
4308,10226
4309,2360
4310,65
4311,1581
4312,1477
4313,1477
4314,1477
4315,3256
4316,3256
4317,3256
4318,112
4319,65
4320,766
4321,766
4322,1258
4323,42443
4324,3256
4325,1477
4326,1477
4327,1477
4328,1477
4329,1477
4330,1477
4331,1477
4332,1477
4333,1477
4334,1477
4335,1477
4336,10226
4337,3969
4338,1739
4339,1581
4340,766
4341,1396
4342,1477
4343,1477
4344,1477
4345,1739
4346,3256
4347,3256
4348,65
4349,112
4350,119
4351,65
4352,1477
4353,1477
4354,1477
4355,1477
4356,1477
4357,1477
4358,119
4359,110
4360,119
4361,1581
4362,3256
4363,119
4364,3256
4365,766
4366,3969
4367,112
4368,2360
4369,1258
4370,112
4371,112
4372,65
4373,766
4374,10226
4375,3256
4376,119
4377,1477
4378,1398
4379,3256
4380,1581
4381,3969
4382,1739
4383,119
4384,1581
4385,766
4386,1581
4387,119
4388,65
4389,766
4390,1581
4391,65
4392,766
4393,1477
4394,1477
4395,3969
4396,1396
4397,1258
4398,119
4399,3256
4400,1258
4401,119
4402,1739
4403,766
4404,766
4405,3256
4406,119
4407,766
4408,1581
4409,65
4410,3831
4411,65
4412,1258
4413,1258
4414,3256
4415,1258
4416,65
4417,1398
4418,1396
4419,2360
4420,10226
4421,766
4422,3256
4423,3969
4424,1739
4425,1581
4426,119
4427,1477
4428,1477
4429,1477
4430,1477
4431,1477
4432,65
4433,1477
4434,1477
4435,1581
4436,1581
4437,110
4438,3256
4439,119
4440,766
4441,65
4442,1581
4443,65
4444,119
4445,3969
4446,7354
4447,766
4448,3256
4449,119
4450,766
4451,1581
4452,1258
4453,112
4454,766
4455,3256
4456,65
4457,1581
4458,766
4459,1581
4460,10226
4461,766
4462,1258
4463,1258
4464,3256
4465,3256
4466,1581
4467,1581
4468,766
4469,112
4470,1258
4471,1581
4472,2360
4473,112
4474,1581
4475,766
4476,1258
4477,3256
4478,3969
4479,1258
4480,766
4481,1258
4482,119
4483,3256
4484,1258
4485,2360
4486,3969
4487,65
4488,119
4489,2360
4490,112
4491,1581
4492,1258
4493,1477
4494,65
4495,65
4496,766
4497,3256
4498,2360
4499,766
4500,766
4501,3256
4502,766
4503,119
4504,1739
4505,766
4506,766
4507,1581
4508,766
4509,65
4510,1581
4511,1581
4512,766
4513,766
4514,119
4515,119
4516,766
4517,1258
4518,1477
4519,112
4520,1396
4521,119
4522,3256
4523,65
4524,10226
4525,766
4526,1477
4527,2360
4528,3256
4529,766
4530,65
4531,65
4532,1258
4533,110
4534,1477
4535,1477
4536,1477
4537,1477
4538,1477
4539,1477
4540,1477
4541,1477
4542,1477
4543,1477
4544,1477
4545,1477
4546,766
4547,1739
4548,65
4549,766
4550,1396
4551,1477
4552,1477
4553,1477
4554,1477
4555,1477
4556,1477
4557,1477
4558,1477
4559,1477
4560,1477
4561,1477
4562,1477
4563,1477
4564,1477
4565,1477
4566,1477
4567,1477
4568,1477
4569,1477
4570,3831
4571,1477
4572,3969
4573,1477
4574,1477
4575,1477
4576,1477
4577,1477
4578,1477
4579,1477
4580,1477
4581,1477
4582,3256
4583,3256
4584,766
4585,1258
4586,65
4587,1477
4588,766
4589,1581
4590,119
4591,1581
4592,1739
4593,766
4594,1739
4595,1581
4596,65
4597,119
4598,119
4599,65
4600,65
4601,1396
4602,65
4603,112
4604,3256
4605,112
4606,766
4607,119
4608,3969
4609,119
4610,766
4611,1258
4612,119
4613,3969
4614,766
4615,2360
4616,119
4617,1581
4618,65
4619,1258
4620,3256
4621,65
4622,112
4623,766
4624,1396
4625,3969
4626,1581
4627,65
4628,3256
4629,766
4630,112
4631,112
4632,65
4633,766
4634,1258
4635,1258
4636,3256
4637,1581
4638,119
4639,766
4640,3969
4641,65
4642,1581
4643,119
4644,766
4645,766
4646,1581
4647,65
4648,1581
4649,3256
4650,3969
4651,1477
4652,3256
4653,119
4654,1581
4655,10226
4656,119
4657,1258
4658,1581
4659,3256
4660,3256
4661,3256
4662,766
4663,112
4664,1581
4665,65
4666,766
4667,65
4668,119
4669,766
4670,119
4671,766
4672,3969
4673,766
4674,2360
4675,3831
4676,65
4677,1581
4678,1477
4679,65
4680,6566
4681,10226
4682,1258
4683,119
4684,766
4685,1258
4686,1258
4687,119
4688,766
4689,766
4690,1581
4691,1581
4692,1477
4693,3256
4694,119
4695,3256
4696,65
4697,1739
4698,1581
4699,766
4700,766
4701,119
4702,1581
4703,1581
4704,766
4705,65
4706,1581
4707,3969
4708,1258
4709,3256
4710,1477
4711,1477
4712,766
4713,7354
4714,1258
4715,766
4716,119
4717,766
4718,65
4719,119
4720,1739
4721,6566
4722,3831
4723,1581
4724,1581
4725,1396
4726,65
4727,1581
4728,119
4729,3969
4730,112
4731,112
4732,112
4733,10226
4734,766
4735,65
4736,1258
4737,1258
4738,3969
4739,65
4740,112
4741,766
4742,766
4743,1258
4744,1739
4745,65
4746,10226
4747,10226
4748,3256
4749,1581
4750,65
4751,119
4752,10226
4753,1258
4754,119
4755,112
4756,1477
4757,1477
4758,1739
4759,112
4760,766
4761,766
4762,766
4763,1581
4764,119
4765,119
4766,3969
4767,112
4768,1258
4769,65
4770,1739
4771,65
4772,1581
4773,766
4774,65
4775,65
4776,1258
4777,1258
4778,65
4779,1739
4780,1739
4781,1477
4782,65
4783,3256
4784,1581
4785,766
4786,1581
4787,10226
4788,766
4789,65
4790,119
4791,1477
4792,1477
4793,1477
4794,1477
4795,1477
4796,1477
4797,1477
4798,1477
4799,1477
4800,1477
4801,3256
4802,65
4803,1477
4804,1477
4805,1477
4806,1477
4807,1477
4808,1477
4809,1477
4810,1477
4811,1477
4812,1477
4813,1477
4814,1477
4815,1477
4816,1477
4817,1477
4818,766
4819,1581
4820,1258
4821,766
4822,766
4823,1258
4824,1258
4825,1581
4826,766
4827,1581
4828,65
4829,1739
4830,1396
4831,3256
4832,1581
4833,766
4834,119
4835,1477
4836,1477
4837,65
4838,1739
4839,766
4840,119
4841,1581
4842,112
4843,3256
4844,3256
4845,3256
4846,3256
4847,1581
4848,112
4849,1258
4850,119
4851,65
4852,766
4853,65
4854,65
4855,766
4856,1258
4857,1477
4858,1477
4859,1477
4860,1477
4861,1477
4862,1477
4863,1477
4864,1477
4865,1477
4866,1477
4867,1477
4868,1477
4869,1477
4870,1477
4871,1477
4872,1477
4873,1477
4874,1477
4875,1477
4876,766
4877,1258
4878,3256
4879,3256
4880,3256
4881,65
4882,1581
4883,112
4884,65
4885,1477
4886,119
4887,1739
4888,766
4889,3831
4890,1581
4891,65
4892,65
4893,3256
4894,1258
4895,2360
4896,119
4897,112
4898,1581
4899,3256
4900,1258
4901,1581
4902,3969
4903,1477
4904,1477
4905,1477
4906,1477
4907,1477
4908,65
4909,766
4910,1477
4911,10226
4912,10226
4913,10226
4914,65
4915,3256
4916,1739
4917,65
4918,766
4919,1398
4920,3256
4921,1739
4922,1739
4923,766
4924,3256
4925,1477
4926,1477
4927,1477
4928,65
4929,1477
4930,1477
4931,1477
4932,1477
4933,65
4934,1477
4935,1477
4936,1477
4937,1477
4938,1477
4939,1477
4940,65
4941,1477
4942,1398
4943,766
4944,65
4945,3256
4946,1258
4947,1396
4948,1581
4949,3256
4950,6566
4951,1581
4952,766
4953,1581
4954,766
4955,1739
4956,1258
4957,1739
4958,119
4959,1477
4960,65
4961,6566
4962,766
4963,766
4964,1396
4965,766
4966,3969
4967,42443
4968,2360
4969,3256
4970,65
4971,65
4972,65
4973,766
4974,2360
4975,1581
4976,65
4977,42443
4978,65
4979,65
4980,1581
4981,766
4982,119
4983,1477
4984,1477
4985,1477
4986,1477
4987,1477
4988,1477
4989,766
4990,1258
4991,1581
4992,766
4993,65
4994,3256
4995,766
4996,3969
4997,1581
4998,119
4999,1581
5000,112
5001,1258
5002,2360
5003,42443
5004,112
5005,1258
5006,3256
5007,1258
5008,766
5009,1396
5010,766
5011,2360
5012,3969
5013,1477
5014,1258
5015,1581
5016,766
5017,110
5018,2360
5019,1581
5020,65
5021,119
5022,119
5023,65
5024,766
5025,1258
5026,1477
5027,3256
5028,1258
5029,1258
5030,1396
5031,766
5032,65
5033,1581
5034,112
5035,1581
5036,1258
5037,766
5038,1739
5039,112
5040,3969
5041,3256
5042,766
5043,1581
5044,1739
5045,1581
5046,766
5047,766
5048,3256
5049,1258
5050,766
5051,3969
5052,1581
5053,1258
5054,112
5055,3256
5056,1258
5057,2360
5058,766
5059,65
5060,766
5061,3969
5062,766
5063,3256
5064,1581
5065,65
5066,766
5067,3256
5068,119
5069,1258
5070,119
5071,65
5072,1258
5073,3256
5074,1477
5075,3256
5076,112
5077,65
5078,766
5079,2360
5080,3969
5081,119
5082,1396
5083,3831
5084,65
5085,1258
5086,1258
5087,119
5088,766
5089,3256
5090,1477
5091,1739
5092,7354
5093,3256
5094,1581
