,short_sentence_index
5116,291946
5117,291952
5118,292006
5119,292110
5120,292338
5121,292646
5122,292673
5123,292794
5124,292797
5125,292850
5126,292888
5127,292918
5128,292979
5129,293024
5130,293046
5131,293164
5132,293399
5133,293400
5134,293439
5135,293729
5136,293813
5137,293832
5138,293839
5139,293896
5140,294166
5141,294205
5142,294225
5143,294231
5144,294322
5145,294324
5146,294325
5147,294326
5148,294337
5149,294428
5150,294482
5151,294581
5152,294617
5153,294644
5154,294796
5155,294800
5156,294869
5157,294873
5158,294882
5159,295050
5160,295186
5161,295318
5162,295412
5163,295478
5164,295590
5165,295684
5166,295724
5167,295786
5168,295822
5169,295929
5170,296434
5171,296470
5172,296653
5173,296720
5174,296722
5175,296868
5176,297093
5177,297193
5178,297215
5179,297359
5180,297361
5181,297366
5182,297577
5183,297610
5184,297624
5185,297691
5186,297741
5187,297792
5188,297793
5189,297853
5190,297919
5191,298029
5192,298070
5193,298081
5194,298133
5195,298172
5196,298303
5197,298313
5198,298347
5199,298524
5200,298782
5201,298783
5202,298803
5203,298806
5204,299259
5205,299333
5206,299605
5207,299651
5208,299654
5209,299700
5210,299701
5211,299705
5212,299707
5213,299723
5214,299727
5215,299767
5216,299957
5217,300044
5218,300354
5219,300357
5220,300360
5221,300415
5222,300429
5223,300523
5224,300598
5225,300660
5226,300682
5227,300731
5228,300735
5229,300736
5230,300737
5231,300992
5232,301050
5233,301095
5234,301130
5235,301138
5236,301140
5237,301201
5238,301309
5239,301506
5240,301607
5241,301733
5242,301752
5243,301763
5244,301836
5245,301901
5246,301962
5247,302042
5248,302360
5249,302477
5250,302599
5251,302626
5252,302654
5253,302677
5254,302716
5255,302726
5256,302870
5257,303137
5258,303148
5259,303256
5260,303301
5261,303319
5262,303420
5263,303466
5264,303648
5265,303680
5266,303754
5267,303826
5268,303876
5269,303884
5270,303905
5271,303928
5272,304288
5273,304305
5274,304344
5275,304345
5276,304397
5277,304416
5278,304461
5279,304500
5280,304530
5281,304608
5282,304651
5283,304914
5284,304916
5285,304980
5286,305588
5287,305619
5288,305620
5289,305653
5290,305752
5291,305767
5292,305776
5293,305843
5294,305977
5295,306023
5296,306031
5297,306072
5298,306104
5299,306134
5300,306171
5301,306295
5302,306309
5303,306310
5304,306529
5305,306641
5306,306791
5307,306800
5308,306909
5309,306972
5310,307107
5311,307175
5312,307183
5313,307194
5314,307197
5315,307313
5316,307328
5317,307354
5318,307454
5319,307477
5320,307517
5321,307524
5322,307567
5323,307604
5324,307786
5325,307880
5326,307911
5327,308030
5328,308095
5329,308188
5330,308222
5331,308512
5332,308706
5333,308711
5334,308735
5335,308739
5336,308824
5337,308836
5338,308865
5339,308898
5340,308912
5341,308976
5342,309289
5343,309396
5344,309454
5345,309584
5346,309931
5347,309956
5348,309960
5349,309978
5350,310005
5351,310026
5352,310048
5353,310079
5354,310192
5355,310436
5356,310527
5357,310789
5358,310905
5359,310987
5360,311189
5361,311313
5362,311331
5363,311420
5364,311472
5365,311475
5366,311476
5367,311653
5368,311712
5369,311756
5370,311766
5371,311777
5372,311827
5373,311847
5374,311854
5375,311857
5376,311877
5377,311897
5378,312039
5379,312072
5380,312163
5381,312313
5382,312432
5383,312528
5384,312562
5385,312575
5386,312731
5387,312779
5388,312841
5389,312967
5390,312977
5391,313016
5392,313071
5393,313211
5394,313240
5395,313247
5396,313326
5397,313333
5398,313386
5399,313504
5400,313521
5401,313608
5402,313888
5403,313899
5404,313933
5405,313974
5406,314014
5407,314029
5408,314137
5409,314251
5410,314380
5411,314489
5412,314599
5413,314629
5414,314662
5415,314673
5416,314696
5417,314813
5418,314815
5419,314828
5420,314831
5421,314832
5422,314910
5423,315005
5424,315042
5425,315187
5426,315191
5427,315231
5428,315253
5429,315282
5430,315287
5431,315303
5432,315319
5433,315323
5434,315328
5435,315420
5436,315436
5437,315734
5438,315787
5439,315807
5440,315824
5441,315852
5442,315859
5443,315872
5444,316008
5445,316101
5446,316117
5447,316120
5448,316171
5449,316182
5450,316254
5451,316257
5452,316403
5453,316533
5454,316557
5455,316572
5456,316656
5457,316663
5458,316950
5459,316988
5460,316993
5461,317172
5462,317230
5463,317243
5464,317283
5465,317286
5466,317292
5467,317304
5468,317348
5469,317420
5470,317559
5471,317821
5472,317933
5473,317976
5474,318136
5475,318141
5476,318144
5477,318204
5478,318392
5479,318396
5480,318403
5481,318491
5482,318505
5483,318524
5484,318553
5485,318705
5486,318769
5487,318838
5488,318897
5489,318904
5490,318905
5491,318943
5492,319041
5493,319062
5494,319123
5495,319134
5496,319280
5497,319295
5498,319329
5499,319370
5500,319453
5501,319534
5502,319555
5503,319575
5504,319792
5505,320092
5506,320149
5507,320159
5508,320160
5509,320161
5510,320209
5511,320210
5512,320216
5513,320223
5514,320235
5515,320375
5516,320490
5517,320672
5518,320775
5519,320833
5520,320862
5521,320981
5522,321124
5523,321196
5524,321208
5525,321404
5526,321474
5527,321488
5528,321565
5529,321624
5530,321741
5531,321807
5532,321976
5533,322062
5534,322066
5535,322146
5536,322195
5537,322200
5538,322217
5539,322220
5540,322234
5541,322306
5542,322328
5543,322371
5544,322381
5545,322468
5546,322491
5547,322525
5548,322536
5549,322538
5550,322545
5551,322734
5552,322763
5553,322827
5554,322828
5555,322831
5556,322834
5557,322840
5558,322924
5559,323085
5560,323136
5561,323138
5562,323139
5563,323147
5564,323172
5565,323283
5566,323516
5567,323809
5568,323909
5569,324034
5570,324068
5571,324070
5572,324098
5573,324220
5574,324264
5575,324289
5576,324309
5577,324378
5578,324477
5579,324554
5580,324617
5581,324763
5582,324764
5583,324830
5584,324935
5585,325051
5586,325343
5587,325456
5588,325484
5589,325517
5590,325613
5591,325724
5592,325794
5593,325861
5594,325965
5595,326090
5596,326115
5597,326170
5598,326184
5599,326212
5600,326303
5601,326362
5602,326386
5603,326530
5604,326554
5605,326577
5606,326869
5607,326884
5608,326925
5609,326965
5610,326998
5611,327116
5612,327117
5613,327158
5614,327258
5615,327280
5616,327327
5617,327328
5618,327331
5619,327721
5620,327753
5621,327782
5622,327926
5623,327950
5624,327958
5625,328058
5626,328097
5627,328101
5628,328153
5629,328177
5630,328209
5631,328241
5632,328350
5633,328355
5634,328367
5635,328466
5636,328546
5637,328651
5638,328673
5639,328691
5640,328828
5641,328918
5642,328932
5643,329048
5644,329104
5645,329132
5646,329349
5647,329676
5648,329715
5649,329736
5650,329739
5651,329780
5652,330148
5653,330228
5654,330298
5655,330377
5656,330392
5657,330470
5658,330756
5659,330794
5660,330861
5661,330862
5662,330934
5663,330950
5664,330951
5665,330965
5666,330967
5667,331003
5668,331011
5669,331032
5670,331108
5671,331148
5672,331247
5673,331345
5674,331365
5675,331452
5676,331507
5677,331509
5678,331611
5679,331869
5680,331877
5681,331991
5682,331992
5683,331994
5684,332040
5685,332058
5686,332067
5687,332073
5688,332079
5689,332086
5690,332169
5691,332223
5692,332290
5693,332291
5694,332299
5695,332331
5696,332339
5697,332340
5698,332345
5699,332389
5700,332558
5701,332675
5702,332680
5703,332689
5704,332691
5705,332789
5706,332797
5707,332834
5708,332847
5709,332853
5710,332854
5711,332858
5712,332878
5713,332885
5714,333027
5715,333046
5716,333150
5717,333168
5718,333358
5719,333445
5720,333452
5721,333541
5722,333932
5723,333959
5724,333961
5725,333968
5726,334054
5727,334324
5728,334339
5729,334346
5730,334347
5731,334364
5732,334375
5733,334417
5734,334521
5735,334660
5736,334771
5737,334794
5738,334983
5739,335067
5740,335098
5741,335125
5742,335150
5743,335166
5744,335219
5745,335224
5746,335230
5747,335243
5748,335281
5749,335289
5750,335429
5751,335434
5752,335781
5753,335871
5754,335879
5755,335884
5756,335893
5757,336094
5758,336101
5759,336147
5760,336158
5761,336227
5762,336282
5763,336291
5764,336364
5765,336451
5766,336458
5767,336461
5768,336595
5769,336612
5770,336613
5771,336637
5772,336745
5773,336801
5774,336907
5775,337011
5776,337175
5777,337192
5778,337401
5779,337532
5780,337542
5781,337772
5782,337864
5783,337937
5784,337961
5785,337987
5786,338007
5787,338101
5788,338194
5789,338221
5790,338270
5791,338275
5792,338381
5793,338383
5794,338479
5795,338506
5796,338551
5797,338553
5798,338578
5799,338647
5800,339036
5801,339282
5802,339287
5803,339295
5804,339306
5805,339361
5806,339381
5807,339631
5808,339704
5809,339705
5810,339708
5811,339716
5812,339800
5813,339854
5814,340088
5815,340095
5816,340099
5817,340116
5818,340127
5819,340159
5820,340339
5821,340443
5822,340526
5823,340627
5824,340893
5825,341211
5826,341218
5827,341351
5828,341374
5829,341617
5830,341782
5831,341793
5832,341896
5833,341930
5834,341998
5835,342010
5836,342022
5837,342027
5838,342109
5839,342116
5840,342119
5841,342120
5842,342130
5843,342132
5844,342149
5845,342153
5846,342260
5847,342544
5848,342594
5849,342700
5850,342775
5851,342776
5852,342779
5853,342815
5854,342822
5855,342832
5856,342843
5857,342849
5858,342859
5859,342927
5860,343081
5861,343101
5862,343139
5863,343142
5864,343174
5865,343226
5866,343309
5867,343323
5868,343395
5869,343467
5870,343473
5871,343554
5872,343578
5873,343602
5874,343623
5875,343663
5876,343667
5877,343679
5878,343680
5879,343702
5880,343721
5881,343740
5882,343748
5883,343749
5884,343768
5885,343789
5886,343790
5887,343824
5888,344058
5889,344085
5890,344151
5891,344197
5892,344223
5893,344233
5894,344245
5895,344302
5896,344398
5897,344434
5898,344604
5899,344699
5900,344749
5901,344885
5902,344944
5903,344960
5904,345085
5905,345088
5906,345098
5907,345140
5908,345170
5909,345448
5910,345449
5911,345464
5912,345498
5913,345509
5914,345520
5915,345577
5916,345729
5917,345757
5918,345763
5919,345764
5920,345769
5921,345788
5922,345833
5923,345914
5924,346151
5925,346191
5926,346238
5927,346254
5928,346281
5929,346285
5930,346297
5931,346300
5932,346325
5933,346331
5934,346334
5935,346339
5936,346395
5937,346414
5938,346462
5939,346541
5940,346544
5941,346563
5942,346566
5943,346680
5944,346754
5945,346757
5946,347142
5947,347229
5948,347230
5949,347236
5950,347248
5951,347261
5952,347263
5953,347294
5954,347329
5955,347508
5956,347531
5957,347578
5958,347686
5959,347729
5960,347784
5961,347824
5962,347900
5963,348015
5964,348274
5965,348477
5966,348531
5967,348616
5968,348828
5969,348907
5970,348992
5971,349020
5972,349047
5973,349409
5974,349421
5975,349461
5976,349556
5977,349562
5978,349800
5979,349810
5980,349844
5981,349869
5982,349950
5983,350033
5984,350062
5985,350090
5986,350096
5987,350216
5988,350454
5989,350511
5990,350529
5991,350598
5992,350600
5993,350632
5994,350638
5995,350708
5996,350881
5997,350891
5998,350963
5999,350969
6000,350977
6001,351016
6002,351025
6003,351055
6004,351077
6005,351091
6006,351135
6007,351160
6008,351173
6009,351220
6010,351237
6011,351506
6012,351554
6013,351769
6014,351838
6015,351840
6016,351849
6017,351880
6018,351915
6019,351917
6020,351929
6021,351972
6022,351981
6023,351990
6024,351991
6025,352014
6026,352075
6027,352113
6028,352191
6029,352300
6030,352419
6031,352537
6032,352541
6033,352543
6034,352627
6035,352667
6036,352697
6037,352703
6038,352711
6039,352773
6040,352793
6041,352833
6042,352837
6043,353073
6044,353195
6045,353274
6046,353333
6047,353498
6048,353581
6049,354017
6050,354019
6051,354075
6052,354135
6053,354186
6054,354241
6055,354243
6056,354245
6057,354308
6058,354411
6059,354418
6060,354423
6061,354424
6062,354455
6063,354458
6064,354462
6065,354503
6066,354519
6067,354589
6068,354996
6069,355124
6070,355180
6071,355251
6072,355331
6073,355443
6074,355515
6075,355516
6076,355517
6077,355519
6078,355563
6079,355570
6080,355578
6081,355672
6082,355685
6083,355826
6084,355975
6085,355987
6086,355992
6087,356268
6088,356272
6089,356398
6090,356406
6091,356529
6092,356552
6093,356553
6094,356579
6095,356873
6096,356956
6097,357099
6098,357109
6099,357134
6100,357135
6101,357137
6102,357359
6103,357360
6104,357402
6105,357425
6106,357493
6107,357498
6108,357506
6109,357639
6110,357778
6111,357819
6112,357899
6113,358236
6114,358344
6115,358450
6116,358485
6117,358550
6118,358772
6119,358849
6120,358850
6121,358854
6122,358868
6123,358935
6124,358953
6125,359075
6126,359142
6127,359189
6128,359279
6129,359407
6130,359424
6131,359425
6132,359442
6133,359518
6134,359523
6135,359530
6136,359552
6137,359565
6138,359607
6139,359662
6140,359683
6141,359684
6142,359714
6143,359841
6144,359843
6145,359844
6146,359884
6147,360073
6148,360171
6149,360322
6150,360530
6151,360670
6152,360695
6153,360720
6154,360832
6155,360866
6156,360867
6157,360941
6158,361043
6159,361069
6160,361174
6161,361303
6162,361304
6163,361400
6164,361618
6165,361675
6166,362101
6167,362137
6168,362183
6169,362211
6170,362357
6171,362387
6172,362446
6173,362511
6174,362580
6175,362661
6176,362669
6177,362686
6178,362688
6179,362689
6180,362690
6181,362694
6182,362699
6183,362700
6184,362703
6185,362706
6186,362709
6187,362720
6188,362837
6189,362859
6190,362914
6191,362917
6192,362920
6193,362921
6194,362966
6195,362984
6196,363019
6197,363194
6198,363230
6199,363295
6200,363309
6201,363342
6202,363477
6203,363589
6204,363789
6205,363942
6206,363961
6207,364021
6208,364187
6209,364370
6210,364371
6211,364482
6212,364526
6213,364580
6214,364669
6215,364685
6216,364814
6217,364845
6218,364864
6219,364921
6220,365001
6221,365191
6222,365192
6223,365218
6224,365246
6225,365353
6226,365356
6227,365358
6228,365397
6229,365434
6230,365435
6231,365465
6232,365483
6233,365505
6234,365522
6235,365565
6236,365665
6237,365680
6238,365717
6239,365829
6240,365873
6241,365875
6242,365881
6243,365908
6244,365960
6245,366046
6246,366086
6247,366122
6248,366187
6249,366352
6250,366528
6251,366530
6252,366601
6253,366679
6254,366886
6255,366909
6256,367059
6257,367071
6258,367210
6259,367231
6260,367311
6261,367822
6262,367935
6263,368050
6264,368084
6265,368087
6266,368088
6267,368186
6268,368199
6269,368291
6270,368331
6271,368364
6272,368368
6273,368417
6274,368674
6275,368762
6276,368763
6277,368792
6278,368929
6279,368948
6280,368967
6281,369188
6282,369201
6283,369265
6284,369586
6285,369768
6286,369801
6287,369867
6288,369917
6289,369918
6290,369929
6291,370154
6292,370169
6293,370246
6294,370260
6295,370415
6296,370435
6297,370500
6298,370542
6299,370655
6300,370723
6301,370739
6302,370854
6303,370882
6304,370996
6305,370999
6306,371003
6307,371092
6308,371101
6309,371102
6310,371143
6311,371151
6312,371203
6313,371348
6314,371375
6315,371416
6316,371417
6317,371486
6318,371602
6319,371624
6320,371665
6321,371690
6322,371898
6323,371973
6324,372005
6325,372023
6326,372033
6327,372041
6328,372064
6329,372174
6330,372220
6331,372248
6332,372279
6333,372351
6334,372389
6335,372397
6336,372444
6337,372479
6338,372738
6339,372764
6340,372876
6341,373036
6342,373097
6343,373122
6344,373131
6345,373134
6346,373353
6347,373371
6348,373394
6349,373487
6350,373591
6351,373592
6352,373909
6353,374110
6354,374114
6355,374347
6356,374358
6357,374402
6358,374475
6359,374775
6360,374959
6361,375171
6362,375235
6363,375333
6364,375336
6365,375338
6366,375447
6367,375453
6368,375455
6369,375627
6370,375643
6371,375650
6372,375856
6373,375894
6374,375927
6375,376118
6376,376362
6377,376446
6378,376465
6379,376475
6380,376518
6381,376523
6382,376726
6383,376791
6384,376890
6385,376963
6386,377275
6387,377414
6388,377440
6389,377496
6390,377854
6391,378119
6392,378126
6393,378175
6394,378266
6395,378304
6396,378357
6397,378359
6398,378532
6399,378574
6400,378664
6401,378771
6402,378772
6403,378828
6404,378864
6405,379028
6406,379029
6407,379094
6408,379248
6409,379303
6410,379312
6411,379337
6412,379354
6413,379520
6414,379569
6415,379575
6416,379699
6417,379702
6418,379809
6419,379976
6420,380015
6421,380043
6422,380046
6423,380168
6424,380247
6425,380301
6426,380332
6427,380344
6428,380367
6429,380378
6430,380557
6431,380577
6432,380646
6433,380764
6434,380847
6435,380886
6436,380890
6437,380919
6438,380921
6439,381180
6440,381189
6441,381272
6442,381596
6443,381684
6444,381699
6445,381808
6446,381936
6447,381952
6448,381964
6449,381981
6450,382040
6451,382067
6452,382116
6453,382132
6454,382155
6455,382195
6456,382294
6457,382303
6458,382304
6459,382399
6460,382754
6461,382827
6462,382985
6463,383007
6464,383033
6465,383040
6466,383071
6467,383149
6468,383288
6469,383643
6470,383712
6471,383835
6472,383888
6473,383914
6474,384251
6475,384264
6476,384265
6477,384313
6478,384327
6479,384409
6480,384410
6481,384445
6482,384451
6483,384460
6484,384464
6485,384501
6486,384572
6487,384581
6488,384601
6489,384604
6490,384633
6491,384657
6492,384685
6493,384686
6494,384714
6495,384719
6496,384767
6497,384795
6498,384825
6499,384923
6500,384987
6501,385071
6502,385088
6503,385096
6504,385107
6505,385138
6506,385362
6507,385367
6508,385377
6509,385381
6510,385416
6511,385429
6512,385430
6513,385547
6514,385587
6515,385605
6516,385644
6517,385647
6518,385669
6519,385724
6520,385746
6521,385845
6522,385903
6523,385979
6524,385981
6525,386018
6526,386092
6527,386125
6528,386135
6529,386136
6530,386208
6531,386308
6532,386360
6533,386501
6534,386697
6535,386863
6536,386915
6537,387067
6538,387097
6539,387099
6540,387372
6541,387436
6542,387506
6543,387609
6544,387688
6545,387704
6546,387706
6547,387790
6548,388182
6549,388222
6550,388237
6551,388303
6552,388390
6553,388666
6554,388667
6555,388751
6556,388765
6557,388805
6558,388925
6559,389442
6560,389443
6561,389462
6562,389684
6563,389685
6564,389859
6565,389883
6566,389951
6567,389961
6568,390076
6569,390119
6570,390123
6571,390186
6572,390285
6573,390376
6574,390630
6575,390668
6576,390710
6577,390734
6578,390751
6579,390843
6580,390887
6581,390922
6582,391020
6583,391078
6584,391103
6585,391104
6586,391160
6587,391306
6588,391310
6589,391399
6590,391428
6591,391452
6592,391457
6593,391462
6594,391472
6595,391534
6596,391683
6597,391728
6598,391893
6599,392001
6600,392151
6601,392259
6602,392471
6603,392490
6604,392564
6605,392804
6606,392925
6607,392965
6608,392989
6609,393055
6610,393130
6611,393131
6612,393172
6613,393203
6614,393241
6615,393326
6616,393378
6617,393393
6618,393396
6619,393463
6620,393471
6621,393556
6622,393557
6623,393644
6624,393857
6625,393983
6626,394065
6627,394210
6628,394366
6629,394473
6630,394557
6631,394570
6632,394809
6633,394897
6634,394929
6635,394936
6636,395013
6637,395015
6638,395120
6639,395206
6640,395209
6641,395347
6642,395367
6643,395426
6644,395751
6645,395935
6646,396317
6647,396358
6648,396482
6649,396604
6650,396608
6651,396612
6652,396675
6653,396698
6654,396828
6655,396860
6656,396917
6657,396960
6658,397068
6659,397177
6660,397352
6661,397409
6662,397410
6663,397441
6664,397558
6665,397580
6666,397589
6667,397590
6668,397596
6669,397632
6670,397795
6671,397800
6672,397905
6673,397906
6674,398016
6675,398099
6676,398161
6677,398199
6678,398293
6679,398503
6680,398588
6681,398596
6682,398836
6683,398875
6684,398879
6685,398887
6686,398933
6687,399034
6688,399038
6689,399044
6690,399064
6691,399079
6692,399090
6693,399105
6694,399110
6695,399112
6696,399188
6697,399230
6698,399283
6699,399290
6700,399300
6701,399324
6702,399325
6703,399327
6704,399471
6705,399484
6706,399489
6707,399491
6708,399492
6709,399507
6710,399700
6711,399775
6712,399780
6713,400066
6714,400089
6715,400095
6716,400118
6717,400119
6718,400128
6719,400174
6720,400182
6721,400227
6722,400242
6723,400259
6724,400261
6725,400394
6726,400402
6727,400421
6728,400514
6729,400542
6730,400548
6731,400553
6732,400666
6733,400734
6734,400735
6735,400769
6736,400825
6737,400937
6738,401079
6739,401097
6740,401183
6741,401190
6742,401212
6743,401217
6744,401304
6745,401341
6746,401363
6747,401389
6748,401477
6749,401482
6750,401564
6751,401580
6752,401769
6753,401828
6754,401954
6755,402144
6756,402272
6757,402332
6758,402334
6759,402451
6760,402565
6761,402597
6762,402624
6763,402631
6764,402982
6765,403096
6766,403186
6767,403246
6768,403364
6769,403399
6770,403735
6771,403782
6772,403798
6773,403925
6774,404179
6775,404180
6776,404181
6777,404339
6778,404486
6779,404649
6780,404662
6781,404663
6782,404667
6783,404721
6784,404722
6785,404724
6786,404727
6787,404729
6788,404741
6789,404790
6790,404807
6791,404842
6792,404999
6793,405029
6794,405082
6795,405091
6796,405120
6797,405146
6798,405203
6799,405390
6800,405639
6801,405647
6802,405654
6803,405669
6804,405670
6805,405676
6806,405691
6807,405795
6808,405812
6809,405813
6810,405904
6811,405915
6812,406023
6813,406238
6814,406368
6815,406372
6816,406431
6817,406445
6818,406467
6819,406547
6820,406580
6821,406589
6822,406664
6823,406837
6824,406871
6825,407059
6826,407116
6827,407118
6828,407126
6829,407128
6830,407216
6831,407323
6832,407438
6833,407484
6834,407496
6835,407504
6836,407606
6837,407612
6838,407707
6839,407720
6840,407863
6841,407875
6842,407982
6843,408248
6844,408272
6845,408280
6846,408284
6847,408292
6848,408364
6849,408366
6850,408544
6851,408571
6852,408697
6853,408845
6854,408984
6855,408985
6856,409015
6857,409131
6858,409157
6859,409408
6860,409453
6861,409586
6862,409814
6863,409819
6864,409871
6865,409971
6866,410004
6867,410039
6868,410082
6869,410129
6870,410178
6871,410228
6872,410231
6873,410242
6874,410246
6875,410265
6876,410938
6877,410993
6878,411030
6879,411066
6880,411160
6881,411339
6882,411401
6883,411476
6884,411518
6885,411654
6886,411755
6887,411896
6888,411924
6889,412033
6890,412103
6891,412169
6892,412170
6893,412173
6894,412174
6895,412198
6896,412204
6897,412213
6898,412214
6899,412231
6900,412403
6901,412419
6902,412539
6903,412914
6904,413040
6905,413087
6906,413118
6907,413133
6908,413137
6909,413319
6910,413390
6911,413419
6912,413423
6913,413613
6914,413641
6915,413748
6916,413761
6917,413799
6918,413822
6919,413852
6920,413909
6921,414067
6922,414073
6923,414130
6924,414132
6925,414139
6926,414186
6927,414236
6928,414289
6929,414318
6930,414326
6931,414348
6932,414391
6933,414484
6934,414532
6935,414606
6936,414610
6937,414625
6938,414673
6939,414707
6940,414749
6941,414762
6942,414877
6943,415278
6944,415328
6945,415431
6946,415539
6947,415567
6948,415716
6949,415784
6950,415798
6951,415837
6952,415847
6953,415874
6954,415958
6955,416247
6956,416260
6957,416312
6958,416342
6959,416413
6960,416414
6961,416415
6962,416494
6963,416595
6964,416809
6965,416936
6966,417020
6967,417044
6968,417089
6969,417096
6970,417102
6971,417542
6972,417544
6973,417550
6974,417553
6975,417590
6976,417681
6977,417865
6978,417977
6979,418120
6980,418197
6981,418201
6982,418207
6983,419001
6984,419035
6985,419089
6986,419096
6987,419408
6988,419477
6989,419482
6990,419487
6991,419491
6992,419497
6993,419502
6994,419588
6995,419607
6996,419961
6997,420126
6998,420204
6999,420240
7000,420309
7001,420316
7002,420324
7003,420356
7004,420455
7005,420456
7006,420501
7007,420521
7008,420737
7009,420848
7010,420952
7011,420994
7012,421026
7013,421107
7014,421321
7015,421346
7016,421347
7017,421387
7018,421389
7019,421416
7020,421428
7021,421831
7022,421832
7023,421854
7024,421932
7025,421938
7026,421956
7027,421965
7028,421977
7029,422005
7030,422067
7031,422114
7032,422146
7033,422201
7034,422213
7035,422231
7036,422235
7037,422260
7038,422268
7039,422297
7040,422414
7041,422631
7042,422670
7043,422700
7044,422722
7045,422730
7046,422814
7047,422818
7048,423025
7049,423257
7050,423277
7051,423281
7052,423369
7053,423428
7054,423522
7055,423576
7056,423784
7057,423791
7058,424023
7059,424035
7060,424117
7061,424208
7062,424261
7063,424264
7064,424472
7065,424496
7066,424497
7067,424668
7068,424673
7069,424680
7070,424853
7071,424907
7072,424921
7073,424940
7074,424959
7075,425015
7076,425057
7077,425228
7078,425246
7079,425293
7080,425295
7081,425304
7082,425345
7083,425375
7084,425511
7085,425863
7086,425909
7087,426358
7088,426373
7089,426388
7090,426437
7091,426495
7092,426587
7093,426831
7094,426837
7095,426883
7096,426915
7097,426995
7098,427011
7099,427089
7100,427201
7101,427220
7102,427351
7103,427532
7104,427645
7105,427838
7106,427880
7107,427892
7108,427898
7109,427928
7110,427954
7111,427957
7112,428017
7113,428177
7114,428224
7115,428256
7116,428258
7117,428259
7118,428306
7119,428392
7120,428394
7121,428670
7122,429068
7123,429132
7124,429134
7125,429184
7126,429192
7127,429219
7128,429234
7129,429282
7130,429345
7131,429346
7132,429375
7133,429457
7134,429522
7135,429688
7136,429698
7137,429699
7138,429750
7139,429756
7140,429841
7141,429935
7142,429936
7143,429937
7144,429938
7145,429941
7146,429945
7147,429955
7148,429978
7149,430086
7150,430165
7151,430185
7152,430207
7153,430549
7154,430552
7155,430562
7156,430563
7157,430574
7158,430609
7159,430612
7160,431012
7161,431020
7162,431023
7163,431330
7164,431510
7165,431553
7166,431752
7167,431815
7168,431833
7169,431887
7170,432026
7171,432061
7172,432064
7173,432168
7174,432241
7175,432429
7176,432586
7177,432648
7178,432776
7179,432788
7180,432840
7181,432858
7182,433077
7183,433175
7184,433235
7185,433265
7186,433366
7187,433539
7188,433567
7189,433645
7190,433688
7191,433770
7192,433947
7193,434063
7194,434125
7195,434181
7196,434317
7197,434331
7198,434389
7199,434434
7200,434459
7201,434463
7202,434467
7203,434484
7204,434508
7205,434530
7206,434538
7207,434673
7208,434854
7209,434890
7210,434894
7211,435159
7212,435167
7213,435172
7214,435295
7215,435415
7216,435604
7217,435642
7218,435643
7219,435651
7220,435690
7221,435763
7222,435788
7223,435863
7224,435927
7225,436086
7226,436195
7227,436203
7228,436209
7229,436214
7230,436239
7231,436242
7232,436247
7233,436248
7234,436258
7235,436311
7236,436540
7237,436564
7238,436605
7239,436606
7240,436607
7241,436608
7242,436610
7243,436620
7244,436875
7245,436876
7246,436877
7247,436885
7248,436893
7249,436929
7250,437109
7251,437111
7252,437228
7253,437277
7254,437281
7255,437342
7256,437462
7257,437463
7258,437600
7259,437624
7260,437711
7261,437729
7262,437740
7263,437743
7264,437812
7265,437814
7266,437858
7267,437951
7268,437952
7269,438029
7270,438044
7271,438226
7272,438331
7273,438383
7274,438420
7275,438511
7276,438576
7277,438599
7278,438611
7279,439007
7280,439020
7281,439137
7282,439145
7283,439217
7284,439231
7285,439270
7286,439293
7287,439340
7288,439743
7289,439765
7290,439842
7291,439866
7292,439976
7293,439982
7294,439988
7295,440019
7296,440144
7297,440385
7298,440403
7299,440495
7300,440498
7301,440537
7302,440657
7303,440725
7304,440754
7305,440862
7306,440994
7307,441003
7308,441074
7309,441187
7310,441235
7311,441469
7312,441597
7313,441609
7314,441615
7315,441618
7316,441670
7317,441938
7318,442144
7319,442191
7320,442264
7321,442424
7322,442461
7323,442556
7324,442587
7325,442622
7326,442717
7327,442737
7328,442855
7329,442881
7330,442885
7331,442927
7332,443055
7333,443089
7334,443091
7335,443128
7336,443181
7337,443292
7338,443343
7339,443456
7340,443476
7341,443708
7342,443767
7343,443962
7344,444225
7345,444340
7346,444462
7347,444601
7348,444606
7349,444608
7350,444613
7351,444862
7352,444894
7353,444991
7354,445106
7355,445119
7356,445262
7357,445423
7358,445654
7359,445783
7360,445881
7361,445889
7362,445992
7363,446011
7364,446050
7365,446056
7366,446097
7367,446162
7368,446184
7369,446186
7370,446189
7371,446214
7372,446216
7373,446221
7374,446317
7375,446361
7376,446366
7377,446427
7378,446465
7379,446473
7380,446633
7381,446651
7382,446693
7383,446718
7384,446720
7385,446722
7386,446724
7387,446750
7388,446784
7389,446801
7390,446803
7391,446868
7392,446913
7393,446954
7394,447047
7395,447382
7396,447426
7397,447430
7398,447432
7399,447447
7400,447449
7401,447461
7402,447526
7403,447615
7404,447642
7405,447708
7406,448009
7407,448154
7408,448179
7409,448189
7410,448198
7411,448253
7412,448415
7413,448577
7414,448655
7415,448690
7416,448691
7417,448705
7418,448767
7419,448770
7420,448847
7421,448856
7422,448995
7423,448997
7424,449016
7425,449436
7426,449502
7427,449544
7428,449569
7429,449647
7430,449692
7431,449776
7432,449911
7433,449984
7434,449985
7435,449988
7436,449989
7437,450040
7438,450067
7439,450068
7440,450069
7441,450075
7442,450281
7443,450448
7444,450482
7445,450483
7446,450535
