,short_sentence_index
8427,184609
8428,184628
8429,184629
8430,184677
8431,184688
8432,184747
8433,184792
8434,184808
8435,184814
8436,184817
8437,184820
8438,184854
8439,184887
8440,184903
8441,184941
8442,184943
8443,184963
8444,184974
8445,184992
8446,185076
8447,185107
8448,185115
8449,185136
8450,185191
8451,185199
8452,185219
8453,185221
8454,185313
8455,185348
8456,185403
8457,185412
8458,185415
8459,185479
8460,185493
8461,185515
8462,185523
8463,185530
8464,185591
8465,185633
8466,185646
8467,185654
8468,185709
8469,185725
8470,185770
8471,185775
8472,185845
8473,185918
8474,185919
8475,185944
8476,186001
8477,186027
8478,186035
8479,186062
8480,186110
8481,186112
8482,186132
8483,186171
8484,186199
8485,186237
8486,186258
8487,186347
8488,186355
8489,186360
8490,186397
8491,186467
8492,186472
8493,186502
8494,186554
8495,186565
8496,186578
8497,186653
8498,186664
8499,186674
8500,186691
8501,186702
8502,186713
8503,186782
8504,186840
8505,186874
8506,186893
8507,186908
8508,186920
8509,186989
8510,187008
8511,187012
8512,187069
8513,187079
8514,187094
8515,187096
8516,187098
8517,187099
8518,187164
8519,187187
8520,187195
8521,187199
8522,187229
8523,187235
8524,187236
8525,187240
8526,187243
8527,187257
8528,187270
8529,187271
8530,187275
8531,187281
8532,187364
8533,187367
8534,187371
8535,187400
8536,187438
8537,187448
8538,187451
8539,187513
8540,187517
8541,187525
8542,187533
8543,187540
8544,187592
8545,187600
8546,187609
8547,187611
8548,187626
8549,187628
8550,187670
8551,187674
8552,187679
8553,187680
8554,187684
8555,187726
8556,187735
8557,187748
8558,187750
8559,187826
8560,187847
8561,187854
8562,187878
8563,187924
8564,187928
8565,187953
8566,188019
8567,188057
8568,188084
8569,188107
8570,188147
8571,188174
8572,188182
8573,188185
8574,188204
8575,188221
8576,188229
8577,188230
8578,188270
8579,188323
8580,188343
8581,188350
8582,188363
8583,188375
8584,188415
8585,188432
8586,188455
8587,188468
8588,188486
8589,188536
8590,188538
8591,188540
8592,188542
8593,188576
8594,188577
8595,188666
8596,188689
8597,188694
8598,188704
8599,188706
8600,188707
8601,188711
8602,188725
8603,188776
8604,188831
8605,189056
8606,189058
8607,189063
8608,189122
8609,189139
8610,189148
8611,189202
8612,189206
8613,189248
8614,189361
8615,189381
8616,189388
8617,189398
8618,189456
8619,189473
8620,189509
8621,189533
8622,189544
8623,189554
8624,189562
8625,189571
8626,189579
8627,189604
8628,189622
8629,189623
8630,189627
8631,189661
8632,189710
8633,189713
8634,189746
8635,189758
8636,189774
8637,189778
8638,189782
8639,189809
8640,189847
8641,189882
8642,189893
8643,189899
8644,189900
8645,189985
8646,189991
8647,190071
8648,190075
8649,190100
8650,190106
8651,190136
8652,190142
8653,190147
8654,190157
8655,190162
8656,190167
8657,190170
8658,190185
8659,190193
8660,190205
8661,190244
8662,190291
8663,190305
8664,190306
8665,190308
8666,190309
8667,190310
8668,190313
8669,190393
8670,190403
8671,190423
8672,190426
8673,190427
8674,190448
8675,190456
8676,190466
8677,190476
8678,190513
8679,190545
8680,190552
8681,190572
8682,190582
8683,190693
8684,190764
8685,190774
8686,190776
8687,190780
8688,190785
8689,190810
8690,190817
8691,190869
8692,190891
8693,190907
8694,190915
8695,190920
8696,190937
8697,190943
8698,190949
8699,190978
8700,190984
8701,191032
8702,191070
8703,191074
8704,191119
8705,191143
8706,191153
8707,191158
8708,191183
8709,191227
8710,191251
8711,191260
8712,191289
8713,191332
8714,191385
8715,191393
8716,191406
8717,191408
8718,191410
8719,191423
8720,191459
8721,191519
8722,191527
8723,191573
8724,191590
8725,191599
8726,191608
8727,191609
8728,191643
8729,191652
8730,191655
8731,191686
8732,191687
8733,191692
8734,191697
8735,191712
8736,191716
8737,191743
8738,191760
8739,191764
8740,191793
8741,191816
8742,191818
8743,191820
8744,191826
8745,191836
8746,191840
8747,191860
8748,191928
8749,191955
8750,192033
8751,192053
8752,192082
8753,192083
8754,192216
8755,192220
8756,192227
8757,192270
8758,192275
8759,192362
8760,192402
8761,192411
8762,192421
8763,192446
8764,192490
8765,192516
8766,192544
8767,192640
8768,192724
8769,192751
8770,192752
8771,192774
8772,192810
8773,192862
8774,192881
8775,192905
8776,192946
8777,193017
8778,193035
8779,193041
8780,193049
8781,193139
8782,193157
8783,193188
8784,193242
8785,193254
8786,193256
8787,193265
8788,193289
8789,193294
8790,193317
8791,193361
8792,193363
8793,193373
8794,193391
8795,193393
8796,193405
8797,193409
8798,193415
8799,193435
8800,193454
8801,193455
8802,193456
8803,193458
8804,193575
8805,193587
8806,193625
8807,193662
8808,193671
8809,193676
8810,193685
8811,193712
8812,193745
8813,193765
8814,193769
8815,193781
8816,193840
8817,193851
8818,193854
8819,193862
8820,193876
8821,193947
8822,193955
8823,193967
8824,193972
8825,194029
8826,194036
8827,194098
8828,194105
8829,194107
8830,194108
8831,194110
8832,194111
8833,194116
8834,194118
8835,194140
8836,194172
8837,194191
8838,194242
8839,194300
8840,194310
8841,194315
8842,194334
8843,194348
8844,194400
8845,194401
8846,194411
8847,194444
8848,194452
8849,194564
8850,194566
8851,194575
8852,194596
8853,194603
8854,194614
8855,194624
8856,194634
8857,194648
8858,194683
8859,194722
8860,194780
8861,194785
8862,194786
8863,194832
8864,194858
8865,194867
8866,194872
8867,194949
8868,195107
8869,195142
8870,195166
8871,195169
8872,195190
8873,195208
8874,195213
8875,195223
8876,195225
8877,195295
8878,195432
8879,195476
8880,195515
8881,195552
8882,195584
8883,195605
8884,195643
8885,195691
8886,195742
8887,195750
8888,195754
8889,195761
8890,195821
8891,195838
8892,195847
8893,195866
8894,195890
8895,195934
8896,195955
8897,195956
8898,195968
8899,195971
8900,196038
8901,196069
8902,196094
8903,196141
8904,196155
8905,196191
8906,196218
8907,196240
8908,196264
8909,196295
8910,196344
8911,196359
8912,196363
8913,196369
8914,196488
8915,196496
8916,196525
8917,196630
8918,196659
8919,196673
8920,196677
8921,196685
8922,196687
8923,196700
8924,196731
8925,196749
8926,196763
8927,196784
8928,196786
8929,196795
8930,196830
8931,196841
8932,196857
8933,196863
8934,196868
8935,196880
8936,196901
8937,196917
8938,196928
8939,196942
8940,196943
8941,196963
8942,196966
8943,196979
8944,196991
8945,196993
8946,197013
8947,197021
8948,197068
8949,197084
8950,197089
8951,197120
8952,197124
8953,197248
8954,197261
8955,197284
8956,197287
8957,197298
8958,197326
8959,197373
8960,197449
8961,197453
8962,197454
8963,197570
8964,197571
8965,197591
8966,197609
8967,197621
8968,197625
8969,197628
8970,197630
8971,197665
8972,197710
8973,197800
8974,197809
8975,197829
8976,197830
8977,197835
8978,197858
8979,197872
8980,197923
8981,197952
8982,197957
8983,197970
8984,197982
8985,198043
8986,198048
8987,198054
8988,198073
8989,198088
8990,198089
8991,198120
8992,198123
8993,198138
8994,198173
8995,198216
8996,198218
8997,198221
8998,198321
8999,198322
9000,198383
9001,198428
9002,198439
9003,198450
9004,198501
9005,198538
9006,198552
9007,198556
9008,198599
9009,198601
9010,198616
9011,198689
9012,198726
9013,198742
9014,198858
9015,198871
9016,198875
9017,198901
9018,198904
9019,198919
9020,198925
9021,198997
9022,199018
9023,199042
9024,199057
9025,199061
9026,199062
9027,199065
9028,199092
9029,199129
9030,199149
9031,199170
9032,199203
9033,199289
9034,199317
9035,199322
9036,199404
9037,199427
9038,199440
9039,199441
9040,199474
9041,199490
9042,199504
9043,199522
9044,199523
9045,199524
9046,199536
9047,199649
9048,199651
9049,199684
9050,199719
9051,199722
9052,199725
9053,199739
9054,199740
9055,199748
9056,199757
9057,199766
9058,199817
9059,199825
9060,199828
9061,199830
9062,199845
9063,199856
9064,199866
9065,199875
9066,199925
9067,199932
9068,199950
9069,199952
9070,199953
9071,199971
9072,200058
9073,200071
9074,200088
9075,200111
9076,200117
9077,200242
9078,200269
9079,200273
9080,200335
9081,200418
9082,200419
9083,200422
9084,200433
9085,200476
9086,200482
9087,200551
9088,200588
9089,200589
9090,200598
9091,200600
9092,200604
9093,200642
9094,200683
9095,200722
9096,201074
9097,201083
9098,201105
9099,201117
9100,201155
9101,201157
9102,201183
9103,201192
9104,201202
9105,201214
9106,201226
9107,201233
9108,201235
9109,201261
9110,201288
9111,201302
9112,201331
9113,201332
9114,201346
9115,201397
9116,201416
9117,201418
9118,201444
9119,201461
9120,201589
9121,201590
9122,201632
9123,201635
9124,201644
9125,201645
9126,201647
9127,201653
9128,201679
9129,201687
9130,201742
9131,201786
9132,201918
9133,201926
9134,201933
9135,201938
9136,201940
9137,201943
9138,201948
9139,201967
9140,201972
9141,202004
9142,202024
9143,202028
9144,202050
9145,202051
9146,202052
9147,202093
9148,202099
9149,202127
9150,202163
9151,202173
9152,202199
9153,202238
9154,202250
9155,202269
9156,202289
9157,202295
9158,202331
9159,202422
9160,202471
9161,202502
9162,202616
9163,202617
9164,202669
9165,202712
9166,202722
9167,202726
9168,202734
9169,202743
9170,202773
9171,202811
9172,202854
9173,202870
9174,202901
9175,202902
9176,202905
9177,203139
9178,203210
9179,203218
9180,203235
9181,203286
9182,203309
9183,203392
9184,203430
9185,203432
9186,203437
9187,203441
9188,203443
9189,203451
9190,203462
9191,203520
9192,203528
9193,203543
9194,203585
9195,203714
9196,203832
9197,203834
9198,203840
9199,203863
9200,203876
9201,203877
9202,203981
9203,203982
9204,203983
9205,203986
9206,204001
9207,204051
9208,204060
9209,204136
9210,204157
9211,204160
9212,204164
9213,204213
9214,204238
9215,204255
9216,204258
9217,204259
9218,204262
9219,204264
9220,204269
9221,204290
9222,204310
9223,204341
9224,204351
9225,204396
9226,204400
9227,204409
9228,204482
9229,204507
9230,204511
9231,204615
9232,204620
9233,204623
9234,204704
9235,204816
9236,204867
9237,204992
9238,204994
9239,205028
9240,205038
9241,205051
9242,205065
9243,205088
9244,205110
9245,205111
9246,205113
9247,205115
9248,205121
9249,205123
9250,205147
9251,205170
9252,205171
9253,205188
9254,205218
9255,205225
9256,205228
9257,205237
9258,205275
9259,205341
9260,205379
9261,205387
9262,205415
9263,205417
9264,205420
9265,205471
9266,205484
9267,205486
9268,205487
9269,205501
9270,205508
9271,205595
9272,205599
9273,205635
9274,205657
9275,205712
9276,205713
9277,205731
9278,205748
9279,205791
9280,205802
9281,205806
9282,205809
9283,205831
9284,205837
9285,205841
9286,205865
9287,205893
9288,205910
9289,205949
9290,205989
9291,206083
9292,206169
9293,206172
9294,206176
9295,206184
9296,206191
9297,206238
9298,206243
9299,206321
9300,206335
9301,206389
9302,206473
9303,206501
9304,206537
9305,206555
9306,206572
9307,206590
9308,206608
9309,206665
9310,206674
9311,206689
9312,206857
9313,206867
9314,206871
9315,206876
9316,206883
9317,206885
9318,206969
9319,207016
9320,207062
9321,207068
9322,207072
9323,207086
9324,207130
9325,207135
9326,207213
9327,207228
9328,207230
9329,207236
9330,207272
9331,207274
9332,207316
9333,207322
9334,207380
9335,207455
9336,207464
9337,207465
9338,207513
9339,207567
9340,207604
9341,207605
9342,207666
9343,207690
9344,207695
9345,207771
9346,207780
9347,207832
9348,207878
9349,207882
9350,207899
9351,207933
9352,207955
9353,207960
9354,207962
9355,207963
9356,207998
9357,208002
9358,208033
9359,208153
9360,208210
9361,208262
9362,208286
9363,208288
9364,208296
9365,208306
9366,208309
9367,208321
9368,208356
9369,208424
9370,208437
9371,208440
9372,208472
9373,208507
9374,208573
9375,208627
9376,208635
9377,208637
9378,208705
9379,208720
9380,208729
9381,208747
9382,208754
9383,208816
9384,208820
9385,208912
9386,208937
9387,208940
9388,208944
9389,208972
9390,209015
9391,209024
9392,209027
9393,209047
9394,209171
9395,209174
9396,209216
9397,209252
9398,209253
9399,209255
9400,209257
9401,209263
9402,209270
9403,209295
9404,209318
9405,209322
9406,209323
9407,209326
9408,209340
9409,209343
9410,209347
9411,209357
9412,209364
9413,209365
9414,209404
9415,209512
9416,209538
9417,209628
9418,209631
9419,209731
9420,209766
9421,209797
9422,209802
9423,209809
9424,209859
9425,209860
9426,209869
9427,209875
9428,209952
9429,209989
9430,209996
9431,210002
9432,210013
9433,210031
9434,210075
9435,210099
9436,210116
9437,210152
9438,210166
9439,210176
9440,210197
9441,210199
9442,210204
9443,210270
9444,210285
9445,210300
9446,210307
9447,210355
9448,210368
9449,210396
9450,210399
9451,210407
9452,210439
9453,210551
9454,210601
9455,210613
9456,210673
9457,210674
9458,210677
9459,210678
9460,210679
9461,210774
9462,210818
9463,210834
9464,210849
9465,210879
9466,210899
9467,210900
9468,210966
9469,211023
9470,211045
9471,211127
9472,211128
9473,211129
9474,211152
9475,211185
9476,211186
9477,211194
9478,211259
9479,211265
9480,211282
9481,211403
9482,211444
9483,211454
9484,211503
9485,211508
9486,211514
9487,211526
9488,211621
9489,211625
9490,211627
9491,211633
9492,211718
9493,211740
9494,211752
9495,211758
9496,211807
9497,211871
9498,211874
9499,211885
9500,211896
9501,211898
9502,211915
9503,211919
9504,211940
9505,211983
9506,211986
9507,211997
9508,211998
9509,212004
9510,212031
9511,212037
9512,212053
9513,212058
9514,212075
9515,212081
9516,212091
9517,212162
9518,212164
9519,212172
9520,212183
9521,212217
9522,212244
9523,212275
9524,212286
9525,212288
9526,212292
9527,212309
9528,212368
9529,212468
9530,212481
9531,212532
9532,212536
9533,212537
9534,212539
9535,212546
9536,212661
9537,212666
9538,212667
9539,212668
9540,212670
9541,212679
9542,212686
9543,212693
9544,212695
9545,212730
9546,212800
9547,212834
9548,212845
9549,212891
9550,212939
9551,212966
9552,213028
9553,213031
9554,213045
9555,213059
9556,213070
9557,213071
9558,213096
9559,213101
9560,213111
9561,213132
9562,213134
9563,213138
9564,213146
9565,213147
9566,213149
9567,213173
9568,213182
9569,213232
9570,213245
9571,213263
9572,213264
9573,213323
9574,213325
9575,213465
9576,213485
9577,213522
9578,213548
9579,213550
9580,213575
9581,213577
9582,213581
9583,213586
9584,213589
9585,213600
9586,213605
9587,213649
9588,213696
9589,213700
9590,213745
9591,213766
9592,213783
9593,213813
9594,213823
9595,213835
9596,213976
9597,213989
9598,214000
9599,214003
9600,214011
9601,214055
9602,214059
9603,214067
9604,214097
9605,214123
9606,214134
9607,214136
9608,214137
9609,214142
9610,214154
9611,214171
9612,214224
9613,214250
9614,214292
9615,214428
9616,214458
9617,214616
9618,214651
9619,214657
9620,214663
9621,214666
9622,214741
9623,214744
9624,214745
9625,214771
9626,214783
9627,214873
9628,214894
9629,214900
9630,214903
9631,214912
9632,214932
9633,214942
9634,214973
9635,215004
9636,215005
9637,215039
9638,215042
9639,215057
9640,215059
9641,215069
9642,215070
9643,215090
9644,215106
9645,215168
9646,215220
9647,215226
9648,215227
9649,215231
9650,215245
9651,215272
9652,215277
9653,215289
9654,215338
9655,215352
9656,215413
9657,215433
9658,215459
9659,215492
9660,215493
9661,215494
9662,215517
9663,215518
9664,215521
9665,215522
9666,215578
9667,215635
9668,215639
9669,215641
9670,215736
9671,215738
9672,215787
9673,215788
9674,215806
9675,215813
9676,215824
9677,215831
9678,215834
9679,215862
9680,215864
9681,215894
9682,215897
9683,215945
9684,216006
9685,216044
9686,216080
9687,216105
9688,216138
9689,216146
9690,216151
9691,216152
9692,216174
9693,216239
9694,216242
9695,216265
9696,216283
9697,216291
9698,216297
9699,216309
9700,216312
9701,216318
9702,216329
9703,216361
9704,216369
9705,216385
9706,216407
9707,216422
9708,216448
9709,216468
9710,216489
9711,216491
9712,216507
9713,216559
9714,216610
9715,216617
9716,216736
9717,216738
9718,216757
9719,216762
9720,216763
9721,216792
9722,216796
9723,216840
9724,216888
9725,216894
9726,216896
9727,216898
9728,216901
9729,216957
9730,216976
9731,217023
9732,217036
9733,217053
9734,217086
9735,217100
9736,217159
9737,217163
9738,217173
9739,217218
9740,217226
9741,217240
9742,217241
9743,217244
9744,217287
9745,217385
9746,217450
9747,217519
9748,217527
9749,217548
9750,217573
9751,217617
9752,217666
9753,217783
9754,217793
9755,217903
9756,217909
9757,218028
9758,218031
9759,218084
9760,218087
9761,218090
9762,218099
9763,218113
9764,218128
9765,218129
9766,218130
9767,218162
9768,218169
9769,218209
9770,218216
9771,218223
9772,218247
9773,218256
9774,218269
9775,218288
9776,218339
9777,218346
9778,218348
9779,218431
9780,218487
9781,218581
9782,218590
9783,218594
9784,218641
9785,218644
9786,218658
9787,218665
9788,218715
9789,218863
9790,218900
9791,218956
9792,219016
9793,219073
9794,219075
9795,219078
9796,219084
9797,219091
9798,219102
9799,219112
9800,219152
9801,219204
9802,219239
9803,219274
9804,219297
9805,219362
9806,219378
9807,219380
9808,219424
9809,219432
9810,219443
9811,219490
9812,219510
9813,219585
9814,219592
9815,219677
9816,219689
9817,219708
9818,219723
9819,219739
9820,219796
9821,219797
9822,219805
9823,219823
9824,219840
9825,219850
9826,219883
9827,219887
9828,219896
9829,219956
9830,219967
9831,219993
9832,220018
9833,220023
9834,220030
9835,220036
9836,220135
9837,220187
9838,220214
9839,220232
9840,220287
9841,220387
9842,220563
9843,220564
9844,220567
9845,220568
9846,220609
9847,220626
9848,220641
9849,220645
9850,220646
9851,220647
9852,220652
9853,220653
9854,220657
9855,220658
9856,220668
9857,220671
9858,220698
9859,220745
9860,220760
9861,220810
9862,220820
9863,220843
9864,220844
9865,220854
9866,220865
9867,220910
9868,220929
9869,220935
9870,220958
9871,220967
9872,221036
9873,221164
9874,221194
9875,221229
9876,221257
9877,221278
9878,221291
9879,221321
9880,221350
9881,221367
9882,221421
9883,221422
9884,221500
9885,221526
9886,221529
9887,221600
9888,221628
9889,221655
9890,221656
9891,221774
9892,221782
9893,221797
9894,221799
9895,221849
9896,221851
9897,221862
9898,221916
9899,221922
9900,222023
9901,222066
9902,222068
9903,222074
9904,222101
9905,222126
9906,222146
9907,222165
9908,222178
9909,222191
9910,222257
9911,222258
9912,222291
9913,222304
9914,222316
9915,222320
9916,222342
9917,222347
9918,222441
9919,222443
9920,222451
9921,222455
9922,222498
9923,222520
9924,222521
9925,222580
9926,222582
9927,222595
9928,222637
9929,222657
9930,222661
9931,222663
9932,222671
9933,222688
9934,222690
9935,222723
9936,222792
9937,222797
9938,222806
9939,222807
9940,222811
9941,222812
9942,222836
9943,222845
9944,222846
9945,222847
9946,222849
9947,222850
9948,222852
9949,222856
9950,222924
9951,222963
9952,222966
9953,222968
9954,222972
9955,222974
9956,223036
9957,223048
9958,223060
9959,223073
9960,223080
9961,223084
9962,223103
9963,223111
9964,223144
9965,223174
9966,223243
9967,223285
9968,223309
9969,223402
9970,223450
9971,223470
9972,223486
9973,223513
9974,223529
9975,223533
9976,223537
9977,223650
9978,223687
9979,223688
9980,223692
9981,223693
9982,223737
9983,223740
9984,223770
9985,223793
9986,223800
9987,223853
9988,223860
9989,223866
9990,223925
9991,223943
9992,223996
9993,224005
9994,224108
9995,224135
9996,224214
9997,224215
9998,224263
9999,224304
10000,224324
10001,224339
10002,224347
10003,224364
10004,224367
10005,224374
10006,224386
10007,224387
10008,224388
10009,224395
10010,224396
10011,224397
10012,224402
10013,224408
10014,224409
10015,224444
10016,224446
10017,224469
10018,224475
10019,224487
10020,224546
10021,224592
10022,224607
10023,224687
10024,224705
10025,224716
10026,224754
10027,224825
10028,224902
10029,224975
10030,224977
10031,224985
10032,224987
10033,225011
10034,225035
10035,225099
10036,225106
10037,225137
10038,225141
10039,225145
10040,225147
10041,225163
10042,225164
10043,225165
10044,225196
10045,225239
10046,225240
10047,225283
10048,225293
10049,225297
10050,225298
10051,225330
10052,225376
10053,225384
10054,225386
10055,225387
10056,225391
10057,225392
10058,225400
10059,225403
10060,225447
10061,225499
10062,225547
10063,225552
10064,225559
10065,225577
10066,225619
10067,225700
10068,225756
10069,225787
10070,225788
10071,225810
10072,225838
10073,225843
10074,225866
10075,225867
10076,225870
10077,225872
10078,225910
10079,225931
10080,225948
10081,225955
10082,225957
10083,225958
10084,225959
10085,225960
10086,225965
10087,225987
10088,226035
10089,226051
10090,226067
10091,226069
10092,226100
10093,226104
10094,226135
10095,226142
10096,226149
10097,226156
10098,226160
10099,226174
10100,226178
10101,226182
10102,226193
10103,226195
10104,226219
10105,226227
10106,226243
10107,226272
10108,226274
10109,226280
10110,226353
10111,226356
10112,226358
10113,226361
10114,226384
10115,226465
10116,226469
10117,226482
10118,226507
10119,226519
10120,226525
10121,226534
10122,226572
10123,226648
10124,226678
10125,226776
10126,226780
10127,226797
10128,226811
10129,226814
10130,226828
10131,226842
10132,226846
10133,226848
10134,226860
10135,226891
10136,226894
10137,226901
10138,226913
10139,226922
10140,226987
10141,226990
10142,227021
10143,227040
10144,227055
10145,227060
10146,227068
10147,227081
10148,227092
10149,227098
10150,227103
10151,227141
10152,227142
10153,227143
10154,227144
10155,227148
10156,227162
10157,227200
10158,227209
10159,227230
10160,227240
10161,227280
10162,227290
10163,227291
10164,227298
10165,227386
10166,227448
10167,227478
10168,227491
10169,227509
10170,227510
10171,227511
10172,227512
10173,227513
10174,227514
10175,227515
10176,227516
10177,227518
10178,227545
10179,227550
10180,227564
10181,227568
10182,227583
10183,227596
10184,227632
10185,227645
10186,227648
10187,227666
10188,227700
10189,227716
10190,227721
10191,227722
10192,227723
10193,227724
10194,227726
10195,227727
10196,227728
10197,227729
10198,227730
10199,227743
10200,227747
10201,227748
10202,227759
10203,227767
10204,227770
10205,227811
10206,227813
10207,227814
10208,227855
10209,227875
10210,227888
10211,227891
10212,227901
10213,227905
10214,227907
10215,227908
10216,227923
10217,227926
10218,227933
10219,227940
10220,227944
10221,227947
10222,227966
10223,227971
10224,227972
10225,227976
10226,227977
10227,228027
10228,228030
10229,228034
10230,228060
10231,228061
10232,228064
10233,228065
10234,228072
10235,228073
10236,228074
10237,228075
10238,228076
10239,228077
10240,228078
10241,228079
10242,228080
10243,228081
10244,228082
10245,228083
10246,228084
10247,228085
10248,228086
10249,228087
10250,228095
10251,228097
10252,228126
10253,228153
10254,228170
10255,228171
10256,228174
10257,228215
10258,228223
10259,228224
10260,228236
10261,228246
10262,228252
10263,228371
10264,228396
10265,228462
10266,228489
10267,228493
10268,228502
10269,228510
10270,228519
10271,228521
10272,228524
10273,228525
10274,228533
10275,228558
10276,228588
10277,228690
10278,228699
10279,228701
10280,228729
10281,228730
10282,228740
10283,228748
10284,228782
10285,228822
10286,228831
10287,228856
10288,228859
10289,228889
10290,228893
10291,228934
10292,228949
10293,228971
10294,228972
10295,228973
10296,228986
10297,229055
10298,229139
10299,229199
10300,229203
10301,229213
10302,229225
10303,229226
10304,229227
10305,229228
10306,229229
10307,229230
10308,229240
10309,229245
10310,229319
10311,229347
10312,229442
10313,229468
10314,229472
10315,229474
10316,229478
10317,229486
10318,229544
10319,229595
10320,229596
10321,229640
10322,229653
10323,229789
10324,229836
10325,229838
10326,229842
10327,229867
10328,229873
10329,229884
10330,229887
10331,229890
10332,229895
10333,229930
10334,230074
10335,230104
10336,230107
10337,230192
10338,230215
10339,230223
10340,230224
10341,230234
10342,230235
10343,230237
10344,230295
10345,230303
10346,230316
10347,230356
10348,230392
10349,230451
10350,230452
10351,230562
10352,230657
10353,230661
10354,230667
10355,230678
10356,230727
10357,230729
10358,230780
10359,230781
10360,230800
10361,230817
10362,230977
10363,231031
10364,231047
10365,231058
10366,231065
10367,231110
10368,231127
10369,231129
10370,231178
10371,231216
10372,231262
10373,231285
10374,231293
10375,231295
10376,231312
10377,231414
10378,231426
10379,231430
10380,231480
10381,231493
10382,231511
10383,231550
10384,231560
10385,231579
10386,231590
10387,231598
10388,231615
10389,231628
10390,231681
10391,231694
10392,231699
10393,231736
10394,231752
10395,231835
10396,231864
10397,231866
10398,231890
10399,231920
10400,231982
10401,232016
10402,232075
10403,232106
10404,232132
10405,232163
10406,232170
10407,232249
10408,232296
10409,232297
10410,232379
10411,232380
10412,232381
10413,232411
10414,232531
10415,232546
10416,232550
10417,232552
10418,232565
10419,232588
10420,232625
10421,232641
10422,232693
10423,232716
10424,232723
10425,232763
10426,232781
10427,232786
10428,232789
10429,232793
10430,232828
10431,232872
10432,232886
10433,232934
10434,232965
10435,232971
10436,232977
10437,232986
10438,232988
10439,233004
10440,233231
10441,233247
10442,233268
10443,233270
10444,233284
10445,233368
10446,233458
10447,233473
10448,233493
10449,233512
10450,233571
10451,233628
10452,233630
10453,233664
10454,233681
10455,233699
10456,233749
10457,233828
10458,233832
10459,233871
10460,233883
10461,233936
10462,233977
10463,233980
10464,233981
10465,233988
10466,233989
10467,234052
10468,234063
10469,234076
10470,234118
10471,234137
10472,234152
10473,234160
10474,234174
10475,234205
10476,234207
10477,234210
10478,234219
10479,234240
10480,234269
10481,234273
10482,234290
10483,234297
10484,234304
10485,234315
10486,234316
10487,234324
10488,234334
10489,234336
10490,234483
10491,234498
10492,234571
10493,234573
10494,234589
10495,234611
10496,234623
10497,234641
10498,234679
10499,234744
10500,234756
10501,234771
10502,234790
10503,234805
10504,234808
10505,234814
10506,234844
10507,234900
10508,234902
10509,234919
10510,234926
10511,234932
10512,234933
10513,234935
10514,234952
10515,234957
10516,234958
10517,234994
10518,235032
10519,235059
10520,235073
10521,235087
10522,235090
10523,235103
10524,235143
10525,235150
10526,235153
10527,235154
10528,235156
10529,235159
10530,235160
10531,235180
10532,235182
10533,235198
10534,235227
10535,235251
10536,235254
10537,235291
10538,235302
10539,235324
10540,235371
10541,235375
10542,235390
10543,235400
10544,235404
10545,235418
10546,235425
10547,235454
10548,235458
10549,235459
10550,235469
10551,235471
10552,235472
10553,235477
10554,235485
10555,235490
10556,235492
10557,235496
10558,235506
10559,235515
10560,235588
10561,235593
10562,235638
10563,235642
10564,235669
10565,235682
10566,235697
10567,235699
10568,235730
10569,235749
10570,235751
10571,235752
10572,235753
10573,235755
10574,235756
10575,235758
10576,235822
10577,235860
10578,235861
10579,235873
10580,235881
10581,235913
10582,235915
10583,235927
10584,235938
10585,236070
10586,236072
10587,236157
10588,236177
10589,236181
10590,236214
10591,236255
10592,236314
10593,236360
10594,236365
10595,236375
10596,236384
10597,236397
10598,236409
10599,236426
10600,236457
10601,236496
10602,236500
10603,236573
10604,236583
10605,236586
10606,236595
10607,236613
10608,236655
10609,236703
10610,236709
10611,236710
10612,236767
10613,236791
10614,236812
10615,236839
10616,236885
10617,236904
10618,236907
10619,236908
10620,236925
10621,236970
10622,237009
10623,237012
10624,237022
10625,237025
10626,237046
10627,237061
10628,237069
10629,237073
10630,237175
10631,237260
10632,237266
10633,237295
10634,237307
10635,237313
10636,237321
10637,237355
10638,237357
10639,237365
10640,237377
10641,237381
10642,237391
10643,237401
10644,237418
10645,237424
10646,237429
10647,237432
10648,237443
10649,237445
10650,237448
10651,237449
10652,237458
10653,237465
10654,237468
10655,237473
10656,237501
10657,237514
10658,237538
10659,237540
10660,237559
10661,237566
10662,237574
10663,237586
10664,237596
10665,237600
10666,237604
10667,237648
10668,237676
10669,237686
10670,237688
10671,237714
10672,237715
10673,237748
10674,237752
10675,237755
10676,237761
10677,237799
10678,237837
10679,237881
10680,237905
10681,237935
10682,237971
10683,238004
10684,238056
10685,238061
10686,238096
10687,238121
10688,238130
10689,238135
10690,238141
10691,238142
10692,238150
10693,238177
10694,238220
10695,238242
10696,238256
10697,238265
10698,238268
10699,238273
10700,238344
10701,238397
10702,238398
10703,238447
10704,238505
10705,238511
10706,238514
10707,238536
10708,238585
10709,238600
10710,238603
10711,238616
10712,238655
10713,238662
10714,238741
10715,238762
10716,238791
10717,238877
10718,238888
10719,238894
10720,238906
10721,238927
10722,239017
10723,239036
10724,239085
10725,239101
10726,239211
10727,239214
10728,239257
10729,239399
10730,239558
10731,239584
10732,239653
10733,239738
10734,239772
10735,239779
10736,239844
10737,239899
10738,239955
10739,239995
10740,240049
10741,240157
10742,240158
10743,240279
10744,240302
10745,240334
10746,240351
10747,240363
10748,240372
10749,240468
10750,240496
10751,240567
10752,240639
10753,240645
10754,240663
10755,240669
10756,240670
10757,240702
