,short_sentence_index
66260,52
66261,46
66262,204
66263,302
66264,241
66265,6
66266,25
66267,6
66268,2382
66269,1592
66270,261
66271,62
66272,776
66273,12
66274,261
66275,771
66276,260
66277,302
66278,723
66279,254
66280,12
66281,723
66282,261
66283,38375
66284,567
66285,54
66286,95
66287,1052
66288,1052
66289,93
66290,5
66291,706
66292,6
66293,99
66294,12
66295,223
66296,28
66297,570
66298,69
66299,1407
66300,6
66301,25
66302,7
66303,101
66304,1661
66305,12
66306,776
66307,95
66308,302
66309,52
66310,376
66311,63
66312,204
66313,79
66314,567
66315,223
66316,258
66317,1208
66318,44
66319,570
66320,5
66321,12
66322,223
66323,223
66324,95
66325,223
66326,68
66327,123
66328,118
66329,68
66330,723
66331,28
66332,68
66333,54
66334,116
66335,223
66336,258
66337,95
66338,302
66339,376
66340,223
66341,99
66342,223
66343,171
66344,95
66345,223
66346,54
66347,62
66348,5
66349,223
66350,62
66351,93
66352,1405
66353,223
66354,131
66355,223
66356,39
66357,254
66358,1052
66359,1592
66360,79
66361,5
66362,754
66363,1592
66364,128
66365,79
66366,887
66367,93
66368,12
66369,261
66370,69
66371,148
66372,116
66373,570
66374,93
66375,1208
66376,123
66377,754
66378,1155
66379,5
66380,723
66381,754
66382,12
66383,62
66384,771
66385,62
66386,171
66387,1052
66388,46
66389,148
66390,44
66391,1592
66392,1591
66393,52
66394,1052
66395,567
66396,79
66397,754
66398,261
66399,776
66400,62
66401,39
66402,39
66403,7
66404,499
66405,39
66406,261
66407,68
66408,499
66409,834
66410,1208
66411,171
66412,887
66413,0
66414,1405
66415,1208
66416,62
66417,25
66418,79
66419,39
66420,302
66421,1155
66422,302
66423,148
66424,44
66425,2047
66426,567
66427,12
66428,1592
66429,6
66430,254
66431,46
66432,111
66433,783
66434,116
66435,723
66436,1052
66437,12
66438,52
66439,116
66440,116
66441,62
66442,2382
66443,148
66444,93
66445,754
66446,25
66447,260
66448,204
66449,52
66450,776
66451,570
66452,1052
66453,776
66454,258
66455,258
66456,46
66457,128
66458,241
66459,12
66460,44
66461,1208
66462,1052
66463,7
66464,254
66465,302
66466,258
66467,776
66468,39
66469,567
66470,12
66471,241
66472,25
66473,148
66474,1052
66475,302
66476,99
66477,44
66478,79
66479,5
66480,2047
66481,499
66482,79
66483,95
66484,39
66485,2047
66486,63
66487,52
66488,258
66489,79
66490,168
66491,79
66492,46
66493,499
66494,376
66495,570
66496,99
66497,7
66498,376
66499,93
66500,123
66501,6
66502,204
66503,123
66504,834
66505,5
66506,168
66507,776
66508,223
66509,62
66510,7
66511,148
66512,223
66513,567
66514,131
66515,241
66516,223
66517,223
66518,69
66519,62
66520,168
66521,168
66522,68
66523,93
66524,0
66525,1405
66526,123
66527,46
66528,723
66529,204
66530,1592
66531,499
66532,1815
66533,118
66534,1815
66535,1815
66536,1815
66537,12
66538,79
66539,1155
66540,1815
66541,1815
66542,25
66543,52
66544,1208
66545,570
66546,68
66547,6
66548,68
66549,1052
66550,834
66551,775
66552,1155
66553,0
66554,567
66555,12
66556,12
66557,25
66558,754
66559,1208
66560,6685
66561,46
66562,887
66563,79
66564,12
66565,12
66566,1815
66567,1815
66568,5
66569,79
66570,95
66571,99
66572,1815
66573,123
66574,62
66575,1815
66576,1815
66577,1155
66578,1815
66579,1815
66580,123
66581,204
66582,54
66583,241
66584,62
66585,99
66586,6
66587,754
66588,1155
66589,54
66590,25
66591,1052
66592,1592
66593,168
66594,1592
66595,168
66596,46
66597,52
66598,168
66599,62
66600,79
66601,0
66602,39
66603,93
66604,101
66605,567
66606,52
66607,25
66608,549
66609,25
66610,567
66611,54
66612,771
66613,834
66614,44
66615,99
66616,723
66617,302
66618,148
66619,39
66620,44
66621,302
66622,12
66623,63
66624,12
66625,131
66626,118
66627,46
66628,171
66629,46
66630,28
66631,6
66632,95
66633,7
66634,118
66635,887
66636,116
66637,1208
66638,241
66639,28
66640,723
66641,723
66642,62
66643,241
66644,69
66645,128
66646,116
66647,62
66648,168
66649,302
66650,261
66651,52
66652,0
66653,2047
66654,128
66655,1661
66656,128
66657,54
66658,25
66659,673
66660,302
66661,6
66662,1592
66663,44
66664,567
66665,52
66666,499
66667,254
66668,39
66669,260
66670,116
66671,223
66672,776
66673,25
66674,63
66675,131
66676,499
66677,44
66678,54
66679,131
66680,28
66681,254
66682,39
66683,241
66684,118
66685,254
66686,1591
66687,171
66688,834
66689,1592
66690,6
66691,302
66692,118
66693,68
66694,69
66695,79
66696,2382
66697,723
66698,79
66699,1052
66700,52
66701,68
66702,68
66703,12
66704,1592
66705,118
66706,148
66707,241
66708,168
66709,1592
66710,68
66711,52
66712,567
66713,62
66714,241
66715,776
66716,101
66717,62
66718,99
66719,834
66720,101
66721,95
66722,241
66723,241
66724,99
66725,706
66726,116
66727,567
66728,260
66729,93
66730,6
66731,116
66732,261
66733,148
66734,66
66735,99
66736,723
66737,2047
66738,499
66739,62
66740,63
66741,69
66742,148
66743,260
66744,39
66745,68
66746,25
66747,1155
66748,46
66749,887
66750,1661
66751,302
66752,302
66753,44
66754,6
66755,0
66756,101
66757,69
66758,52
66759,116
66760,62
66761,99
66762,570
66763,62
66764,887
66765,128
66766,261
66767,131
66768,834
66769,69
66770,25
66771,2047
66772,775
66773,775
66774,1405
66775,68
66776,204
66777,204
66778,6
66779,62
66780,128
66781,223
66782,28
66783,95
66784,570
66785,93
66786,52
66787,46
66788,673
66789,54
66790,258
66791,168
66792,1155
66793,46
66794,54
66795,1592
66796,131
66797,1592
66798,254
66799,99
66800,12
66801,723
66802,223
66803,28
66804,52
66805,241
66806,63
66807,223
66808,28
66809,62
66810,567
66811,376
66812,99
66813,302
66814,62
66815,99
66816,1592
66817,79
66818,6
66819,25
66820,25
66821,79
66822,99
66823,101
66824,723
66825,376
66826,254
66827,99
66828,44
66829,499
66830,118
66831,99
66832,567
66833,95
66834,775
66835,39
66836,95
66837,1052
66838,93
66839,131
66840,28
66841,79
66842,99
66843,834
66844,69
66845,93
66846,1592
66847,12
66848,39
66849,261
66850,168
66851,499
66852,1592
66853,254
66854,754
66855,7
66856,254
66857,1592
66858,62
66859,776
66860,1591
66861,128
66862,79
66863,54
66864,118
66865,63
66866,68
66867,52
66868,2047
66869,567
66870,171
66871,28
66872,1052
66873,0
66874,111
66875,99
66876,62
66877,673
66878,241
66879,567
66880,673
66881,570
66882,79
66883,52
66884,241
66885,887
66886,5
66887,168
66888,63
66889,302
66890,1052
66891,62
66892,499
66893,120
66894,39
66895,6
66896,834
66897,1155
66898,95
66899,1592
66900,68
66901,46
66902,44
66903,261
66904,66
66905,79
66906,887
66907,834
66908,499
66909,499
66910,834
66911,68
66912,95
66913,12
66914,6
66915,549
66916,5
66917,79
66918,376
66919,1052
66920,99
66921,44
66922,7
66923,254
66924,302
66925,6
66926,46
66927,168
66928,116
66929,223
66930,62
66931,6
66932,95
66933,241
66934,12
66935,7
66936,168
66937,63
66938,63
66939,63
66940,63
66941,1661
66942,254
66943,46
66944,1815
66945,1815
66946,1815
66947,52
66948,1815
66949,834
66950,12
66951,1815
66952,1815
66953,95
66954,834
66955,1815
66956,69
66957,1815
66958,44
66959,1815
66960,5
66961,168
66962,1052
66963,241
66964,241
66965,168
66966,12
66967,44
66968,241
66969,1815
66970,1815
66971,1155
66972,1815
66973,241
66974,376
66975,101
66976,499
66977,118
66978,261
66979,204
66980,771
66981,28
66982,204
66983,258
66984,52
66985,123
66986,44
66987,62
66988,12
66989,95
66990,44
66991,376
66992,28
66993,261
66994,66
66995,148
66996,118
66997,254
66998,376
66999,131
67000,62
67001,499
67002,118
67003,241
67004,1715
67005,93
67006,39
67007,887
67008,2047
67009,46
67010,254
67011,116
67012,123
67013,128
67014,771
67015,887
67016,1208
67017,499
67018,258
67019,223
67020,376
67021,79
67022,549
67023,549
67024,549
67025,131
67026,123
67027,99
67028,68
67029,1155
67030,79
67031,171
67032,673
67033,99
67034,1208
67035,6
67036,5
67037,46
67038,6
67039,258
67040,223
67041,376
67042,1052
67043,6
67044,1592
67045,834
67046,241
67047,241
67048,93
67049,52
67050,673
67051,128
67052,376
67053,123
67054,887
67055,99
67056,302
67057,887
67058,776
67059,39
67060,46
67061,25
67062,302
67063,12
67064,241
67065,499
67066,6
67067,1155
67068,223
67069,148
67070,1052
67071,62
67072,1591
67073,834
67074,168
67075,123
67076,754
67077,39
67078,570
67079,0
67080,131
67081,62
67082,6
67083,754
67084,12
67085,44
67086,776
67087,46
67088,260
67089,1155
67090,754
67091,3279
67092,171
67093,1591
67094,1592
67095,39
67096,223
67097,223
67098,223
67099,1155
67100,148
67101,723
67102,567
67103,54
67104,223
67105,241
67106,673
67107,223
67108,223
67109,254
67110,567
67111,148
67112,223
67113,754
67114,499
67115,754
67116,171
67117,570
67118,783
67119,754
67120,79
67121,754
67122,128
67123,754
67124,168
67125,754
67126,754
67127,834
67128,754
67129,25
67130,754
67131,52
67132,302
67133,25
67134,302
67135,754
67136,754
67137,567
67138,754
67139,2047
67140,754
67141,68
67142,1591
67143,754
67144,68
67145,567
67146,754
67147,754
67148,223
67149,754
67150,6
67151,241
67152,723
67153,1052
67154,25
67155,549
67156,7
67157,673
67158,834
67159,6685
67160,118
67161,5
67162,46
67163,168
67164,7
67165,754
67166,754
67167,549
67168,549
67169,549
67170,549
67171,549
67172,1208
67173,123
67174,148
67175,754
67176,171
67177,44
67178,223
67179,223
67180,223
67181,52
67182,223
67183,887
67184,46
67185,54
67186,1208
67187,66
67188,7
67189,28
67190,44
67191,887
67192,570
67193,2047
67194,1155
67195,66
67196,241
67197,673
67198,302
67199,754
67200,52
67201,5
67202,754
67203,0
67204,241
67205,754
67206,834
67207,168
67208,52
67209,754
67210,118
67211,1661
67212,499
67213,62
67214,302
67215,25
67216,567
67217,302
67218,254
67219,5
67220,62
67221,101
67222,1661
67223,63
67224,68
67225,754
67226,567
67227,101
67228,66
67229,39
67230,223
67231,887
67232,254
67233,25
67234,241
67235,258
67236,168
67237,499
67238,5
67239,101
67240,887
67241,302
67242,116
67243,1052
67244,99
67245,260
67246,46
67247,754
67248,171
67249,68
67250,99
67251,66
67252,123
67253,46
67254,302
67255,499
67256,754
67257,99
67258,116
67259,1592
67260,25
67261,834
67262,6
67263,95
67264,131
67265,12
67266,1592
67267,570
67268,168
67269,131
67270,118
67271,673
67272,302
67273,52
67274,261
67275,673
67276,148
67277,123
67278,52
67279,223
67280,44
67281,223
67282,570
67283,223
67284,723
67285,499
67286,1208
67287,69
67288,241
67289,0
67290,5
67291,302
67292,7
67293,128
67294,68
67295,79
67296,261
67297,7
67298,120
67299,7
67300,776
67301,775
67302,28
67303,204
67304,1208
67305,2382
67306,1052
67307,673
67308,118
67309,62
67310,123
67311,261
67312,120
67313,93
67314,5
67315,69
67316,241
67317,834
67318,131
67319,44
67320,5
67321,1661
67322,570
67323,302
67324,52
67325,254
67326,258
67327,118
67328,93
67329,5
67330,223
67331,52
67332,52
67333,223
67334,754
67335,7
67336,754
67337,754
67338,754
67339,79
67340,5
67341,168
67342,25
67343,7
67344,5
67345,549
67346,223
67347,549
67348,834
67349,223
67350,39
67351,254
67352,261
67353,549
67354,46
67355,223
67356,549
67357,549
67358,549
67359,549
67360,549
67361,549
67362,223
67363,723
67364,99
67365,254
67366,116
67367,254
67368,254
67369,302
67370,62
67371,148
67372,376
67373,66
67374,223
67375,258
67376,570
67377,39
67378,261
67379,66
67380,223
67381,754
67382,128
67383,223
67384,776
67385,1592
67386,549
67387,549
67388,549
67389,68
67390,19006
67391,39
67392,52
67393,254
67394,6
67395,0
67396,4014
67397,171
67398,54
67399,171
67400,79
67401,12
67402,6
67403,1592
67404,148
67405,549
67406,549
67407,549
67408,549
67409,549
67410,549
67411,499
67412,171
67413,63
67414,241
67415,1592
67416,25
67417,302
67418,131
67419,549
67420,549
67421,549
67422,549
67423,260
67424,25
67425,44
67426,673
67427,204
67428,754
67429,28
67430,7
67431,46
67432,7
67433,1405
67434,1407
67435,62
67436,261
67437,1052
67438,44
67439,46
67440,754
67441,44
67442,776
67443,5
67444,549
67445,1405
67446,171
67447,1405
67448,118
67449,887
67450,68
67451,128
67452,118
67453,570
67454,118
67455,54
67456,241
67457,887
67458,258
67459,1592
67460,95
67461,116
67462,261
67463,25
67464,1405
67465,887
67466,63
67467,1715
67468,775
67469,25
67470,69
67471,93
67472,723
67473,69
67474,44
67475,52
67476,754
67477,62
67478,1592
67479,261
67480,44
67481,7
67482,95
67483,52
67484,131
67485,7
67486,52
67487,68
67488,128
67489,549
67490,549
67491,549
67492,46
67493,44
67494,101
67495,116
67496,116
67497,723
67498,302
67499,25
67500,1592
67501,171
67502,302
67503,1155
67504,570
67505,128
67506,261
67507,12
67508,1592
67509,68
67510,99
67511,131
67512,54
67513,5
67514,5
67515,1052
67516,570
67517,499
67518,260
67519,261
67520,776
67521,258
67522,123
67523,754
67524,93
67525,66
67526,887
67527,54
67528,1592
67529,131
67530,69
67531,776
67532,1208
67533,1052
67534,6
67535,258
67536,549
67537,549
67538,549
67539,549
67540,549
67541,549
67542,549
67543,549
67544,549
67545,549
67546,549
67547,549
67548,118
67549,148
67550,673
67551,723
67552,260
67553,148
67554,204
67555,95
67556,302
67557,261
67558,168
67559,52
67560,754
67561,44
67562,7
67563,25
67564,1591
67565,570
67566,7
67567,5
67568,887
67569,223
67570,2047
67571,93
67572,1155
67573,254
67574,7
67575,44
67576,834
67577,39
67578,99
67579,1052
67580,69
67581,1052
67582,570
67583,46
67584,499
67585,128
67586,6
67587,54
67588,95
67589,66
67590,723
67591,95
67592,46
67593,499
67594,549
67595,12
67596,44
67597,120
67598,549
67599,549
67600,254
67601,776
67602,128
67603,223
67604,28
67605,99
67606,79
67607,28
67608,46
67609,68
67610,28
67611,93
67612,834
67613,549
67614,549
67615,204
67616,6
67617,5
67618,302
67619,260
67620,776
67621,171
67622,39
67623,241
67624,54
67625,1592
67626,776
67627,261
67628,44
67629,93
67630,68
67631,63
67632,1208
67633,95
67634,69
67635,28
67636,499
67637,261
67638,1661
67639,302
67640,39
67641,44
67642,68
67643,549
67644,549
67645,549
67646,95
67647,5
67648,1052
67649,63
67650,46
67651,6
67652,68
67653,204
67654,258
67655,95
67656,46
67657,25
67658,1052
67659,4014
67660,241
67661,68
67662,28
67663,499
67664,79
67665,260
67666,567
67667,254
67668,6
67669,52
67670,12
67671,567
67672,25
67673,302
67674,775
67675,12
67676,39
67677,7
67678,62
67679,28
67680,62
67681,99
67682,62
67683,44
67684,223
67685,28
67686,834
67687,261
67688,168
67689,776
67690,223
67691,28
67692,1592
67693,260
67694,68
67695,5
67696,223
67697,28
67698,52
67699,1661
67700,204
67701,570
67702,834
67703,44
67704,28
67705,549
67706,549
67707,549
67708,549
67709,549
67710,549
67711,93
67712,93
67713,148
67714,223
67715,28
67716,7
67717,95
67718,261
67719,52
67720,52
67721,1592
67722,95
67723,79
67724,52
67725,79
67726,46
67727,567
67728,148
67729,241
67730,258
67731,46
67732,12
67733,499
67734,1591
67735,241
67736,723
67737,776
67738,204
67739,5
67740,1155
67741,171
67742,567
67743,168
67744,5
67745,567
67746,1052
67747,771
67748,204
67749,1052
67750,62
67751,79
67752,168
67753,776
67754,131
67755,302
67756,223
67757,258
67758,168
67759,120
67760,1592
67761,39
67762,204
67763,5
67764,116
67765,241
67766,254
67767,62
67768,168
67769,499
67770,567
67771,68
67772,39
67773,171
67774,120
67775,6
67776,887
67777,376
67778,148
67779,1208
67780,834
67781,776
67782,254
67783,723
67784,7
67785,101
67786,723
67787,1407
67788,171
67789,1407
67790,834
67791,1407
67792,1407
67793,754
67794,101
67795,79
67796,128
67797,567
67798,567
67799,68
67800,204
67801,12
67802,93
67803,46
67804,261
67805,52
67806,171
67807,570
67808,254
67809,1592
67810,99
67811,834
67812,223
67813,128
67814,52
67815,223
67816,28
67817,567
67818,223
67819,69
67820,673
67821,5
67822,3279
67823,54
67824,95
67825,302
67826,168
67827,168
67828,116
67829,54
67830,7
67831,168
67832,44
67833,128
67834,148
67835,499
67836,5
67837,1052
67838,376
67839,0
67840,1052
67841,834
67842,241
67843,123
67844,1155
67845,171
67846,118
67847,673
67848,6
67849,68
67850,1052
67851,95
67852,99
67853,549
67854,549
67855,302
67856,101
67857,241
67858,723
67859,1052
67860,0
67861,0
67862,52
67863,1815
67864,52
67865,46
67866,376
67867,260
67868,52
67869,1155
67870,39
67871,723
67872,0
67873,62
67874,1715
67875,16797
67876,95
67877,171
67878,776
67879,1155
67880,1661
67881,44
67882,261
67883,93
67884,52
67885,118
67886,99
67887,79
67888,99
67889,46
67890,128
67891,120
67892,6
67893,79
67894,254
67895,549
67896,549
67897,68
67898,1592
67899,52
67900,93
67901,99
67902,499
67903,131
67904,887
67905,99
67906,99
67907,376
67908,834
67909,776
67910,254
67911,25
67912,887
67913,549
67914,44
67915,63
67916,79
67917,1715
67918,54
67919,204
67920,116
67921,887
67922,69
67923,118
67924,1208
67925,95
67926,776
67927,118
67928,52
67929,131
67930,5
67931,260
67932,2047
67933,223
67934,258
67935,12
67936,302
67937,46
67938,123
67939,79
67940,93
67941,128
67942,99
67943,52
67944,567
67945,254
67946,775
67947,54
67948,1592
67949,66
67950,1155
67951,131
67952,834
67953,46
67954,12
67955,46
67956,1208
67957,128
67958,241
67959,168
67960,1208
67961,52
67962,63
67963,171
67964,783
67965,95
67966,499
67967,254
67968,168
67969,673
67970,39
67971,52
67972,302
67973,116
67974,241
67975,1592
67976,44
67977,302
67978,168
67979,570
67980,223
67981,723
67982,123
67983,79
67984,776
67985,5
67986,302
67987,168
67988,260
67989,12
67990,6
67991,887
67992,7
67993,46
67994,69
67995,302
67996,131
67997,68
67998,123
67999,1052
68000,499
68001,887
68002,261
68003,834
68004,68
68005,723
68006,123
68007,834
68008,776
68009,12
68010,261
68011,63
68012,168
68013,499
68014,6
68015,131
68016,131
68017,1155
68018,776
68019,118
68020,99
68021,241
68022,223
68023,723
68024,254
68025,1052
68026,93
68027,204
68028,46
68029,5
68030,93
68031,46
68032,254
68033,46
68034,7
68035,116
68036,171
68037,499
68038,52
68039,1592
68040,123
68041,52
68042,123
68043,118
68044,99
68045,123
68046,46
68047,241
68048,204
68049,99
68050,1407
68051,254
68052,834
68053,834
68054,223
68055,723
68056,570
68057,4014
68058,39
68059,1592
68060,771
68061,28
68062,1592
68063,171
68064,131
68065,1155
68066,116
68067,168
68068,63
68069,1592
68070,131
68071,116
68072,46
68073,567
68074,28
68075,12
68076,52
68077,499
68078,95
68079,62
68080,258
68081,52
68082,62
68083,6
68084,93
68085,93
68086,131
68087,93
68088,258
68089,6
68090,12
68091,5
68092,6
68093,95
68094,204
68095,887
68096,12
68097,775
68098,1591
68099,99
68100,12
68101,52
68102,723
68103,93
68104,567
68105,131
68106,118
68107,376
68108,131
68109,99
68110,1208
68111,254
68112,567
68113,46
68114,44
68115,168
68116,1155
68117,776
68118,499
68119,6
68120,148
68121,168
68122,99
68123,2047
68124,39
68125,128
68126,834
68127,887
68128,12
68129,570
68130,567
68131,887
68132,499
68133,776
68134,1592
68135,128
68136,116
68137,376
68138,39
68139,2047
68140,123
68141,1661
68142,254
68143,28
68144,39
68145,241
68146,1592
68147,258
68148,7
68149,171
68150,302
68151,12
68152,673
68153,123
68154,1052
68155,302
68156,7
68157,171
68158,1052
68159,54
68160,723
68161,754
68162,44
68163,131
68164,131
68165,1592
68166,12
68167,46
68168,116
68169,1208
68170,673
68171,706
68172,101
68173,123
68174,1208
68175,46
68176,834
68177,776
68178,834
68179,204
68180,120
68181,254
68182,131
68183,63
68184,223
68185,25
68186,12
68187,95
68188,25
68189,241
68190,260
68191,776
68192,567
68193,168
68194,1208
68195,1208
68196,62
68197,241
68198,123
68199,171
68200,754
68201,834
68202,673
68203,549
68204,118
68205,54
68206,148
68207,46
68208,12
68209,118
68210,95
68211,302
68212,1155
68213,148
68214,376
68215,168
68216,69
68217,204
68218,95
68219,887
68220,52
68221,46
68222,28
68223,241
68224,171
68225,69
68226,68
68227,99
68228,258
68229,302
68230,1591
68231,1592
68232,171
68233,1052
68234,204
68235,204
68236,6
68237,754
68238,302
68239,887
68240,68
68241,79
68242,567
68243,254
68244,171
68245,302
68246,69
68247,116
68248,7
68249,1592
68250,101
68251,46
68252,7
68253,12
68254,118
68255,28
68256,0
68257,128
68258,63
68259,39
68260,776
68261,567
68262,93
68263,261
68264,69
68265,1052
68266,775
68267,101
68268,499
68269,25
68270,783
68271,5
68272,302
68273,12
68274,93
68275,128
68276,95
68277,887
68278,12
68279,258
68280,6
68281,63
68282,118
68283,834
68284,93
68285,1661
68286,834
68287,68
68288,62
68289,7
68290,499
68291,1591
68292,99
68293,168
68294,54
68295,93
68296,261
68297,46
68298,499
68299,1592
68300,771
68301,93
68302,52
68303,63
68304,7
68305,39
68306,223
68307,28
68308,68
68309,63
68310,44
68311,260
68312,69
68313,567
68314,567
68315,771
68316,499
68317,168
68318,302
68319,44
68320,68
68321,79
68322,0
68323,754
68324,63
68325,5
68326,499
68327,1155
68328,95
68329,302
68330,79
68331,46
68332,25
68333,887
68334,46
68335,131
68336,1661
68337,39
68338,887
68339,148
68340,168
68341,261
68342,1052
68343,499
68344,39
68345,93
68346,148
68347,776
68348,258
68349,12
68350,5
68351,241
68352,754
68353,771
68354,39
68355,1052
68356,52
68357,376
68358,376
68359,5
68360,567
68361,302
68362,25
68363,241
68364,12
68365,5
68366,25
68367,68
68368,5
68369,783
68370,7
68371,887
68372,148
68373,261
68374,25
68375,887
68376,887
68377,6
68378,101
68379,52
68380,68
68381,570
68382,204
68383,25
68384,12
68385,260
68386,775
68387,118
68388,0
68389,171
68390,567
68391,1661
68392,52
68393,54
68394,254
68395,204
68396,79
68397,1592
68398,887
68399,79
68400,12
68401,118
68402,771
68403,723
68404,783
68405,723
68406,168
68407,95
68408,52
68409,39
68410,79
68411,148
68412,148
68413,93
68414,63
68415,7
68416,567
68417,28
68418,302
68419,54
68420,168
68421,567
68422,5
68423,302
68424,1052
68425,79
68426,241
68427,118
68428,567
68429,1592
68430,258
68431,776
68432,4014
68433,1052
68434,99
68435,171
68436,258
68437,168
68438,241
68439,499
68440,6
68441,567
68442,52
68443,254
68444,1815
68445,6
68446,260
68447,673
68448,1592
68449,776
68450,39
68451,171
68452,44
68453,6
68454,68
68455,69
68456,95
68457,116
68458,723
68459,99
68460,128
68461,28
68462,168
68463,1592
68464,95
68465,1208
68466,12
68467,39
68468,887
68469,834
68470,783
68471,1592
68472,52
68473,258
68474,99
68475,1155
68476,241
68477,95
68478,44
68479,1592
68480,171
68481,1661
68482,118
68483,258
68484,204
68485,12
68486,223
68487,376
68488,376
68489,128
68490,63
68491,12
68492,5
68493,46
68494,95
68495,241
68496,12
68497,567
68498,223
68499,204
68500,223
68501,0
68502,116
68503,258
68504,223
68505,28
68506,79
68507,887
68508,499
68509,5
68510,168
68511,101
68512,7
68513,28
68514,776
68515,887
68516,62
68517,241
68518,258
68519,1052
68520,118
68521,69
68522,62
68523,52
68524,46
68525,95
68526,706
68527,131
68528,223
68529,261
68530,79
68531,128
68532,223
68533,28
68534,241
68535,834
68536,261
68537,128
68538,95
68539,254
68540,44
68541,68
68542,204
68543,28
68544,5
68545,93
68546,44
68547,1715
68548,1715
68549,673
68550,28
68551,723
68552,44
68553,570
68554,771
68555,499
68556,499
68557,171
68558,241
68559,39
68560,241
68561,302
68562,1592
68563,44
68564,46
68565,79
68566,120
68567,63
68568,223
68569,28
68570,101
68571,12
68572,131
68573,834
68574,723
68575,28
68576,204
68577,549
68578,241
68579,1052
68580,776
68581,223
68582,223
68583,25
68584,241
68585,1592
68586,79
68587,95
68588,241
68589,567
68590,128
68591,52
68592,7
68593,6
68594,887
68595,204
68596,776
68597,1155
68598,118
68599,5
68600,1052
68601,68
68602,171
68603,25
68604,302
68605,1052
68606,302
68607,1052
68608,62
68609,1052
68610,44
68611,1052
68612,706
68613,44
68614,123
68615,54
68616,1155
68617,223
68618,776
68619,128
68620,69
68621,69
68622,7
68623,223
68624,258
68625,6
68626,223
68627,95
68628,99
68629,5
68630,54
68631,887
68632,168
68633,499
68634,1208
68635,673
68636,62
68637,69
68638,771
68639,499
68640,63
68641,1052
68642,93
68643,123
68644,1592
68645,887
68646,7
68647,776
68648,570
68649,7
68650,44
68651,99
68652,376
68653,44
68654,549
68655,549
68656,549
68657,549
68658,148
68659,570
68660,302
68661,258
68662,118
68663,39
68664,39
68665,52
68666,52
68667,99
68668,99
68669,12
68670,223
68671,499
68672,12
68673,52
68674,5
68675,44
68676,46
68677,44
68678,52
68679,258
68680,44
68681,254
68682,171
68683,1052
68684,887
68685,63
68686,63
68687,754
68688,771
68689,69
68690,1661
68691,499
68692,570
68693,6
68694,46
68695,93
68696,128
68697,7
68698,570
68699,39
68700,771
68701,723
68702,93
68703,95
68704,44
68705,168
68706,44
68707,241
68708,28
68709,12
68710,12
68711,776
68712,171
68713,302
68714,771
68715,5
68716,376
68717,99
68718,79
68719,241
68720,44
68721,168
68722,52
68723,2382
68724,131
68725,128
68726,1208
68727,6685
68728,376
68729,302
68730,570
68731,116
68732,63
68733,241
68734,567
68735,223
68736,148
68737,549
68738,834
68739,1592
68740,68
68741,260
68742,44
68743,79
68744,258
68745,0
68746,1052
68747,834
68748,254
68749,7
68750,887
68751,499
68752,95
68753,723
68754,776
68755,887
68756,567
68757,1052
68758,101
68759,2047
68760,171
68761,223
68762,148
68763,69
68764,673
68765,673
68766,673
68767,549
68768,3279
68769,3279
68770,223
68771,63
68772,723
68773,168
68774,1661
68775,776
68776,775
68777,1592
68778,376
68779,775
68780,79
68781,3279
68782,549
68783,5
68784,887
68785,376
68786,39
68787,1405
68788,0
68789,7
68790,79
68791,549
68792,549
68793,549
68794,549
68795,549
68796,1815
68797,123
68798,52
68799,46
68800,254
68801,549
68802,302
68803,499
68804,118
68805,63
68806,673
68807,95
68808,499
68809,7
68810,567
68811,567
68812,776
68813,302
68814,549
68815,118
68816,549
68817,68
68818,549
68819,549
68820,549
68821,549
68822,1815
68823,118
68824,171
68825,302
68826,549
68827,549
68828,1815
68829,1815
68830,254
68831,260
68832,1815
68833,1592
68834,567
68835,131
68836,39
68837,204
68838,1208
68839,1815
68840,99
68841,5
68842,12
68843,241
68844,1815
68845,12
68846,46
68847,52
68848,128
68849,549
68850,549
68851,549
68852,128
68853,95
68854,570
68855,1815
68856,1815
68857,549
68858,549
68859,6
68860,7
68861,376
68862,241
68863,376
68864,95
68865,79
68866,302
68867,79
68868,302
68869,46
68870,302
68871,834
68872,261
68873,834
68874,776
68875,168
68876,706
68877,52
68878,118
68879,5
68880,99
68881,25
68882,1208
68883,46
68884,54
68885,549
68886,549
68887,549
68888,54
68889,549
68890,204
68891,63
68892,99
68893,28
68894,1815
68895,1052
68896,1815
68897,44
68898,1815
68899,1815
68900,1815
68901,1815
68902,95
68903,1815
68904,68
68905,1815
68906,95
68907,549
68908,1815
68909,1052
68910,62
68911,168
68912,834
68913,549
68914,549
68915,549
68916,549
68917,549
68918,1815
68919,1052
68920,120
68921,549
68922,549
68923,549
68924,148
68925,171
68926,1815
68927,1052
68928,148
68929,62
68930,1815
68931,1052
68932,567
68933,549
68934,1815
68935,1052
68936,1815
68937,1052
68938,1815
68939,1052
68940,171
68941,1815
68942,1052
68943,1815
68944,1815
68945,1052
68946,1815
68947,1052
68948,46
68949,549
68950,99
68951,46
68952,549
68953,549
68954,499
68955,549
68956,549
68957,62
68958,258
68959,1592
68960,168
68961,99
68962,69
68963,887
68964,7
68965,771
68966,44
68967,1052
68968,499
68969,258
68970,25
68971,68
68972,44
68973,6
68974,171
68975,69
68976,101
68977,887
68978,254
68979,54
68980,261
68981,887
68982,261
68983,549
68984,1592
68985,258
68986,6
68987,52
68988,5
68989,673
68990,28
